"year","title","abstract","journal","doi"
"2001","The Role of Intermediating Institutions in the Diffusion of Electronic Data Interchange (EDI): How Industry Associations Intervened in Denmark, Finland, and Hong Kong","","",""
"2005","David N. Snowden, Elizabeth F. Churchill and Emmanuel Frécon (eds): Inhabited information spaces: living with your data CSCW series","","",""
"2007","Technique without theory or theory from technique? An examination of practical, philosophical, and foundational issues in data mining","","",""
"2013","Growing information asymmetries as the cloud spreads","To the extent that they provide content or information to the public, many cloud operators can be regarded as infomediaries information intermediaries between users looking for information and the supplier of that information. As a general rule, 'infomediaries' are considered to be neutral providers of information. People often believe that the information they provide is unbiased, as they do not act on behalf of any third-party supplier or vendor, nor do they try to promote any type of information over the other. However, this situation is seldom true in the context of cloud computing, as many cloud operators have the discretionary power to decide exactly what kind of information is made available to the public and how that information is presented. While there are many ways in which this could affect the experience (and satisfaction) of end-users, this article analyses how hierarchies of information curation and distribution fundamentally challenge the user’s right to access to information.","",""
"2013","Introduction to the special issue 'Making data - Big data and beyond'","[None]","",""
"2014","Working within a black box: Transparency in the collection and production of big twitter data","","",""
"2014","Big Data, Big Questions| The Theory/Data Thing","First we take Manhattan, then we take Berlin.    ~ Leonard Cohen   First we take Chris Anderson, then we take Latour . . .","",""
"2014","Vincent Mosco, To the Cloud: Big Data in a Turbulent World","In the 1980 science fiction film The Empire Strikes Back, commander Han Solo and a small band of rebels attempt to escape the clutches of the Empire by taking refuge in Bespin, a city that is literally suspended in the clouds. While they assume that this frontier, libertarian-minded community will conceal their efforts, they are stunned when the city’s leader (and their fellow co-conspirator) divulges their whereabouts to the evil Darth Vader in exchange for legal immunity for harboring fugitives from the state. This sequence from popular culture is a rather apt metaphor for the privacy pitfalls that surround today’s earthbound cloud computing industry.","",""
"2014","The Aereo dilemma and copyright in the cloud","","",""
"2014","‘Raw data’ is an oxymoron","","",""
"2015","<i>To the Cloud</i>: Big Data in a turbulent world","","",""
"2015","Deeper data: a response to boyd and Crawford"," Data analysis of any sort is most effective when researchers first take account of the complex ideological processes underlying data’s originating impetus, selection bias, and semiotic affordances of the information and communication technologies (ICTs) under examination. ","",""
