"year","title","abstract","journal","doi"
"2000","The Suitability of Employing Digital Technology for Accessing Photographic Collections","The problems of The storage of photographic material is undertaken by thousands of archiving establishments throughout the world and millions of images are held photographic either in official archives or stored by individuals in various storage collections conditions. The need for archiving standards is no more apparent than when a large collection of images is discovered or obtained such a collection may be a valuable asset and contain precious works in a state of decay. Many neglected collections contain photographic prints that are not mounted or contained in folders but stored loose in files","",""
"2000","The plant information center","The Plant Information Center is a partnership of the North Carolina Botanical Garden, Unviersity of North Carolina (UNC) Herbarium, UNC School of Information and Library Science, McDougle Middle School, and Orange County Public Library. The intent of the Project is to connect the research community and the general public (including school children) to make greater use of primary research material and to nurture the public interest and enthusiasm in the study of trees, plants, and natural history. Four specific objectives include: 1) successful cooperation between the various institutions; 2) the development of an interactive Plant Information Center with a Web-based portal; 3) the development of lesson plans using primary research materials from the herbarium for 6th grade students; and, 4) a test of the usefulness of digital images of herbarium specimens for plant identification and for inspiring the public with the aims and methods of botanical science.","",""
"2000","Linking Florida's natural heritage: Science and citizenry","Linking Florida's Natural Heritage: Science and Citizenry is an IMLS-funded project that improves access to diverse information on Florida species and ecology. The project includes the development of a Web-based interface to both library bibliographic files and museum speciman databases; the creation of bibliographic databases with enhanced taxonomic information; the digitization of a core collection of seminal texts; and, the use of a thesaurus and other tools to improve search and access.","",""
"2000","Web-Wise: A Conference on Libraries and Museums in the Digital World: Introduction","","",""
"2000","Digital image managers: A museum/university collaboration","The University of North Texas and the African American Museum in Dallas are partners in a program designed to produce expert managers of digital images and information. The School of Library and Information Sciences in cooperation with the School of Visual Arts received a 1998 National Leadership Grant from the U.S. Institute of Museum and Library Services to build a collaborative program that includes a digital imaging laboratory and fellowships for students in a Certificate of Advanced Study Program.  The work of the digital image manager includes the production of visual images, the creation and management of databases, and the ability to use advanced network and information technologies to improve access to digital images and information. The program of study prepares individuals to work as digital image managers in museums, libraries, archives, and other information centers.  The Project provides a unique educational experience made possible by the cooperation between a museum and a university. Students digitize objects from the Museum collection and build an image database that will be accessible on the Web. The experience includes the use of video-conference technologies to enhance collaboration between the Museum and the University. Students communicate with the Museum staff, work on images and database information simultaneously, and share experiences immediately. By linking the digital image laboratory and the African American Museum, students have every opportunity to learn from museum professionals as well as from the University community.","",""
"2000","Digitizing and preserving plant images: Linking plant images and databases for public access","Our project continues to develop a database of plant image images dynamically linked to associated scientific data about those images. We strive to research and improve image capture, retrieval, and delivery technologies. Our long-term objectives are to create a digital library for botany including images, digitized botanical references and """"born"""" digital data. All content and research resulting from this project is freely available through the Internet.","",""
"2000","ArtsConnectEd: Collaboration in the integration and access to museum resources","This paper discusses the philosophical underpinnings for museum collaboration; background, implementation, and evaluation of a particular collaboration between the Walker Art Center and The Minneapolis Institute of Arts, ArtsConnectEd; and a vision for future directions for museum collaborations.","",""
"2000","Collaboration through the Colorado digitization project","As a state-wide collaborative among cultural heritage institutions, the Colorado Digitization Project (CDP) is demonstrating how collaboration among libraries, archives, historical societies and museums can support an enhanced digital collection of primary resource material. Collaboration permeates every aspect of the CDP, from governance to infrastructure, from planning to standards. This paper discusses many aspects of that collaboration and the results to date of the CDP.","",""
"2000","Preserving digital assets: Cornell's digital image collection project","This paper describes a two-year project at Cornell University Library to develop an archiving solution to safeguard Cornell's digital image collections, consisting of two and a half million images created over a decade. The Project has inventoried Cornell's digital image collections, investigated current and emerging file formats for long-term utility, explored functional requirements for storage, and drafted recommendations for requisite preservation metadata. These efforts demonstrated the need to develop institutional policies and resources to facilitate long-term maintenance. The final goal of this Project, therefore, is the development of a mainstreaming effort to move digital preservation from a project to program mode. A Digital Preservation Policy Working Group has been assembled that will present its recommendations to the Library Management Team in September 2000. Their report will cover requirements for conversion and metadata, a technical strategy for storage, maintenance, and long-term care, and an assessment of the resources needed to maintain these digital assets.","",""
"2000","Oh what a tangled Web we weave: Opportunities and challenges for standards development in the digital library arena","Standards development is particularly difficult within the digital library arena, primarily because the most active players have not yet formed a true community in the sense of having evolved a common vocabulary, commonality of interest, or structures for collaboration and communication. Competition, the need to allow for innovation and experimentation, and the need for speed in a rapidly changing technological environment all help to foster a culture that does not necessarily value standards. Appropriate responses can help encourage the development of standards even in this environment. Among these is the recognition that collections of practices, best practices, local and global guidelines, normative standards and implementers' agreements can all be useful under different circumstances, and to aim for the level of standarization most appropriate to the situation.","",""
