"year","title","abstract","journal","doi"
"2000","Panel Discussion: Some Futures for Cultural StudiesWith contributions from Liz Ferrier, John Banks, Susan Luckman, Graeme Turner","        Conducted in the Department of English, University of Queensland, 29 Oct. 99               Instead of the usual lead essay, for this issue we organised a panel on the future of Cultural Studies, to enable a consideration of our disciplinary home in our physical one -- the Department of English, University of Queensland. The participants were all members of the Department -- John Banks, Dr Liz Ferrier, Susan Luckman and Professor Graeme Turner. They were chosen to represent both staff and postgraduate students within that part of the Department that bases its work on Cultural Studies. The large audience we drew for the event testifies -- as does the success of M/C itself -- to the interest in the area.        The participants were asked not to read from prepared papers, but instead to present more informally their personal views of how to consider the future of our discipline. Some of the panellists took up a suggestion that they develop ideas arising from a recent piece of work, of their own or others, which might indicate future directions for the field. Although there is no direct reference here, all of the participants had been asked to read the 13.1 Continuum Editorial (April 1999).        Click on for the panellists' speeches...          Liz Ferrier -- audio           Susan Luckman -- audio           John Banks -- audio           Graeme Turner -- audio         (The audio recordings of the panellists' speeches require the RealAudio player.)              Citation reference for this article        MLA style:         Liz Ferrier, John Banks, Susan Luckman, and Graeme Turner. """"Some Futures for Cultural Studies."""" Panel discussion. M/C: A Journal of Media and Culture 2.9 (2000). [your date of access] &lt;http://www.uq.edu.au/mc/0001/cultstud.php&gt;.        Chicago style:         Liz Ferrier, John Banks, Susan Luckman, and Graeme Turner, """"Some Futures for Cultural Studies,"""" panel discussion, M/C: A Journal of Media and Culture 2, no. 9 (2000), &lt;http://www.uq.edu.au/mc/0001/cultstud.php&gt; ([your date of access]).          APA style:         Liz Ferrier, John Banks, Susan Luckman, and Graeme Turner. (2000) Some futures for cultural studies. Panel discussion. M/C: A Journal of Media and Culture 2(9). &lt;http://www.uq.edu.au/mc/0001/cultstud.php&gt; ([your date of access]).          ","",""
"2000","ComingOut Jewish: Constructing Ambivalent Identities (2000) by Jon Stratton","","",""
"2000","Culture inBits: The Monstrous Future of Theory (2002) by Gary Hall","","",""
"2000","Education and Cultural Studies: Towards aPerformative Practice (1997) by Henry A. Giroux and PatrickShannon (eds.)","","",""
"2001","The Noisy Mix of Hip Hop Pedagogies","                                        """"(W)hen you look at the historic angle of what’s going on, DJ culture is the future, everything is a mix. Whether it’s video, electronic shit, studio shit, painting, you name it, the psychology is in place. It’s the DJ."""" – Paul D. Miller, AKA DJ Spooky, qtd. in Tobin                               """"Turn it up! Bring the noise."""" – Public Enemy, """"Bring the Noise                    """"Turn down that damned noise!!!"""" Thus began the nightly negotiation with my father during my adolescence — him firmly rooted in his recliner as he stared at the television, me locked in my bedroom, fingers nudging the stereo knobs to experiment with acceptable volumes. It was never, """"turn down the music,"""" or """"lower that Boogie Down Productions album,"""" it was always, """"turn down that damned noise!!!"""" I hear his words echoed daily in the attitudes of many of the pre-service teachers that I work with as they navigate the tumultuous maelstrom of education in postmodern culture.          Perhaps my students merely reveal legacies of their own educational experiences, or perhaps they embody the transitional dissonance of an epochal shift. Regardless of the """"origin"""" of their discomfort, they seem to turn to those of us engaged in preparing them as teachers to sanitise the """"mess"""" they encounter in schools. They desire Skinnerian behaviorist reductionism (if """"x"""" then """"y""""). They seek to tame the """"noise"""" of the extraordinarily complex endeavor of teaching and learning. I fiddle with the volume knob of my own teaching, crank it up, and offer them hip hop pedagogies.1          By hip hop pedagogies I do not mean simply the inclusion of hip hop culture (e.g., DJing, rapping, graffiti art, dancing) as objects of study in the classroom, although these are indeed worthwhile curricular considerations. Instead of dominant modes of schooling which are informed by a factory model of efficiency and knowledge transmission (Adams et al.), I suggest a fundamental reorientation to pedagogies guided by the aesthetics of hip hop culture, particularly the power of recombinant textuality embodied in hip hop’s """"noisy mix.""""         Dick Hebdige locates the origins, as diffuse as they are, of hip hop music in the fundamental nature of the mix, noting that """"(r)ap is DJ (disc jockey) and MC (Master of Ceremonies or Microphone Controller) music . . . (I)t relies on pre-recorded sounds. . . . The hip hoppers """"stole"""" music off air and cut it up. Then they broke it down into its component parts and remixed it on tape"""" (141). Paul Miller identifies the possibilities inherent in such processes:                    DJ culture – urban youth culture – is all about recombinant potential. It has as a central feature a eugenics of the imagination. Each and every source is fragmented and bereft of prior meaning – kind of like a future without a past. The samples are given meaning only when re-presented in the assemblage of the mix (7)                    In hip hop, mixing occurs within discursive realities of """"noise."""" Tricia Rose notes that the """"sonic power"""" of hip hop, with its """"distinctive bass-heavy, enveloping sound does not rest outside of its musical and social power"""" (63). She summarizes the significance of this sonic barrage:                    """"Noise"""" on the one hand and communal countermemory on the other, rap music conjures and razes in one stroke. Rap's rhythms . . . are its most powerful effect. Rap's primary focus is sonic . . . Rap music centers on the quality and nature of rhythm and sound, the lowest, """"fattest beats"""" being the most significant and emotionally charged . . . The arrangement and selection of sounds rap musicians have invented via samples, turntables, tape machines, and sound systems are at once deconstructive (in that they actually take apart recorded musical compositions) and recuperative (because they recontextualise these elements creating new meanings for cultural sounds that have been relegated to commercial wastebins) . . . (64-65                    Herein lies one of the most transformative possibilities of hip hop pedagogies – the model it offers as a recombinant text, as a mix. Miller explains:                    It is in this singularly improvisational role of """"recombiner"""" that the DJ creates what I like to call a """"post symbolic mood sculpture,"""" or the mix; a disembodied and transient text . . . The implications of this style of creating art are three fold: 1) by its very nature it critiques the entire idea of intellectual property and copyright law, 2) it reifies a communal art value structure in contrast to most forms of art in late capitalist social contexts, 3) it interfaces communications technology in a manner that anthropomorphisizes it. (12-13                    If we were to begin thinking of our classrooms/schools as a mix, as recombinant, fluid texts where the copyrighting privilege of authority in the guise of """"teacher"""" is challenged, where the entire process of teaching and learning becomes communal, and where human/technological cyborgs are valued, we can see how hip hop pedagogies might be transformative. The classroom might become, in my favorite image of postmodern education that William Doll borrows from Milan Kundera and Richard Rorty, a """"fascinating imaginative realm where no one owns the truth and everyone has the right to be understood"""" (151).         Such pedagogical orientations toward the mix invite students to reject modernist attempts to channel and control learning – to """"school"""" the body and mind. Instead, as Potter notes, """"hip-hop aims for a world made hole, aporic, fracturing the fragmented, graffiti on graffiti"""" (8, emphasis in original). Instead of the master narratives of modernity, it """"offers us a model . . . as it produces knowledge in the active consumption of the everyday materials the world makes available . . . it is a work which instructs in its process, indeed, by its process"""" (Block 339).          Is this not a better way to envision our work in schools, which Pinar et al. see as ultimately an engagement with larger conversations of what it means to prepare the next generation (847)? Such mixing infuses life into pedagogies as meanings are reassembled, and acknowledges a """"new paradigm"""" that does """"not necessarily require new data, but rather (is) characterized by clever and substantively different ways of recasting what we already know"""" (Samples 187). """"The previous meanings,"""" Miller concludes, are """"corralled into a space where the differences in time, place, and culture, are collapsed to create a recombinant text or autonomous zone of expression"""" (14). Hip hop pedagogies offer such """"zones"""" of hybrid selves, hybrid cultures, and hybrid conversations that are recombined continually through collisions with cultures, histories, and technologies.         So that’s the noisy mix I share with my students as most salient to postmodern education – cacophonous, turbulent, and sure to infuriate my father, even now.         Notes         1. I follow Gore in her use of the plural form of pedagogy: """"(Pedagogies) use is important to signify the multiple approaches and practices that fall under the pedagogy umbrella"""" whereas """"rely(ing) on the singular form is to imply greater unity and coherence than is warranted"""" (7).                    References           Adams, Natalie et al. Learning to Teach: A Critical Approach to Field Experiences. Mahwah, N.J.: Lawrence Erlbaum, 1998.           Block. Alan. (1998). """"Curriculum as Affichiste: Popular Culture and Identity."""" Curriculum: Toward New Identities. Ed. William F. Pinar. New York: Garland, 325-341.           Doll, William E., Jr. A Postmodern Perspective on Curriculum. New York: Teachers College, 1993.           Gore, J. The Struggle for Pedagogies: Critical and Feminist Discourses as Regimes of Truth. New York: Routledge, 1993.           Hebdige, Dick. Cut-n-Mix: Culture, Identity and Caribbean Music. London: Methuen, 1987.           Miller, Paul D. """"Flow My Blood the DJ Said."""" Liner notes from Song            of a Dead Dreamer. New York: Asphodel, 1995.           Pinar, William F. et al. Understanding Curriculum: An Introduction to the Study of Historical and Contemporary Curriculum Discourses. New York: Peter Lang, 1995.           Potter Russell A. Spectacular Vernaculars: Hip-Hop and the Politics of Postmodernism. Albany: SUNY, 1995.           Public Enemy. It Takes A Nation Of Millions To Hold Us Back. New York: Def Jam Recordings, 1988.           Rose, Tricia. Black Noise: Rap Music and Black Culture in Contemporary America. Hanover, N.H.: UP of New England, 1994.           Samples, Bob. """"Learning as Transformation."""" Education, Information, and Transformation: Essays on Learning and Thinking. Ed. Jeffrey Kane. Upper Saddle River, N.J.: Merrill, 1999.           Tobin, Sam. """"Permutations: A Conversation with Paul D. Miller, AKA DJ Spooky."""" Digress Magazine. [12, March 2001].&lt;http://www.digressmagazine.com/1spooky.php&gt;                                    ","",""
"2001","Is It Sick to Want to Live to 100? The Popular Culture of Health and Longevity","                                             An elderly man of my acquaintance once told me that there was nothing much to recommend living beyond 90. Things have changed over the past two decades, however. These days all he'd need is a touch of Viagra, an attitude reorientation, a little bit of manifesting and he'd be feeling as fit as, as, well … as a man in his 60s. Had he been around now, as a knowledgeable nonagenarian, he need not have mourned the passing of the years. Instead, he could have concentrated on becoming daily younger. As Second Youth so blithely trumpets: """"In your youth, your mind, body and spirit are capable of great recuperative powers but, as you get older, you believe that those powers diminish. Not true! As long as you have a will -- and a method -- to improve your life, you will find the power to make it happen."""" Lacking the method? Look no longer…            Books entitled RealAge: Are You as Young as You Can Be? (Roizen 1999) appear at the top of the New York Times best seller list, arguing that some 70-year olds can have the health profile of average 44-year olds within three years of making the right choices. (www.RealAge.com) This is the book's manifesto:                      The whole point of RealAge is to promote old age. Healthy, vibrant and young old age. RealAge shows you how you can live at eighty with all the energy and vigor of a fifty-five year old, how you can be the ninety year old who still lives on your own, travels and forcefully expresses feisty opinions -- the person who leaves the 'kids' marveling, 'How does she do it?' Having respect for old age means wanting to end the suffering that so often goes along with it. No one wants to be bedridden, afflicted with heart disease, or undergoing cancer treatment. Everyone wants to be able to do all the things he or she has always done and more. [Italics, gendered language, original] (Roizen 1999, p. 10)              This website-supported best seller is part of a burgeoning industry which includes Cassel and Vallasi (1999) The Practical Guide to Aging: What Everyone Needs to Know, and Perls and Silver (1999) Living to 100: Lessons in Living to Your Maximum Potential at Any Age. """"‘People have gotten old before, but never this many people and never this many people with such a high level of education … [boomers] will become obsessed with health and prevention of all the infirmities that accompany aging’ predicts Russell."""" (Wetzstein 1999, citing Russell.) The hypothesis put forward by Russell, by Wetzstein (1999) and by others, is that this is an 'age and stage' issue. It represents a new generational perspective reflective of the mindset and the life experience of the post mid-1940s 'baby boomer'.             This website-supported best seller is part of a burgeoning industry which includes Cassel and Vallasi (1999) The Practical Guide to Aging: What Everyone Needs to Know, and Perls and Silver (1999) Living to 100: Lessons in Living to Your Maximum Potential at Any Age. """"‘People have gotten old before, but never this many people and never this many people with such a high level of education … [boomers] will become obsessed with health and prevention of all the infirmities that accompany aging’ predicts Russell."""" (Wetzstein 1999, citing Russell.) The hypothesis put forward by Russell, by Wetzstein (1999) and by others, is that this is an 'age and stage' issue. It represents a new generational perspective reflective of the mindset and the life experience of the post mid-1940s 'baby boomer'.           Boomers refuse to see 40 as middle aged (Wetzstein 1999), and would perish the thought that the Rolling Stones would ever retire. They define 50s as ‘Second youth’. (Gabriel &amp; Molli 1995) They continue to participate in adventure and encounter holidays and subscribe to complementary health care regimes and new age approaches to daily life. They sign up for www.lovinguniversity.net and marvel at how much younger 43-yr old founder Susan Bradley looks on her website than in a recent Who Weekly (2001, p. 71). This baby boomer refusal to age has manifested itself widely in general and specialist consumer magazines, in broadcast TV and radio shows concentrating on good health and super-fitness, and in other elements of popular culture. Even given the hype, however, this new perspective might have long-term beneficial health/medical effects. The aging of the boomer generation may not be accurately predictable from the data collected from other generations with other mindsets. The back cover of Second Youth proclaims: """"Desperate and aging far too fast she staked everything on discovering a natural source of Young Women's Hormones. Now, her triumph gives you thirty extra years of Second Youth. Age moved backwards for this woman. Just as it can -- this very month -- for you"""". (Gabriel &amp; Molli 1995, back cover) Did someone mention snake oil? Or Bluebeard?            Coupled with an optimism that allows them to forecast health and happiness into double-digit decades, however, boomers have a demonstrable suspicion of conventional medical ‘authority’ and a willingness to do their own research on health topics of interest. According to Mycek (1999) """"In 1998, the [US] bill for homeopathic remedies (chiropractic and massage therapy, vitamins, yoga, herbal remedies, hypnosis, acupuncture) exceeded the total gross domestic product of all [US] hospitals put together."""" For boomers, a greater emphasis on health is not going to mean more of the same health care products, delivered in the same way. It is going to mean doing things differently. But is this a healthy way for us to look at aging and (shall we mention the word) death? Is our desire/burning commitment to remain indefinitely young and healthy in some way 'sick'?            It is eminently reasonable to hypothesise -- as many people approaching their 'middle years' do -- that baby boomers are aiming to reinvent the aging process. (Dychtwald, 1999) The past quarter century has seen the burgeoning growth of preventative/health promotion and complementary health promoting services including nutritionists, naturopaths, chiropractors, rebalancers, meditation teachers, physiotherapists, counsellors and life coaches. The oldest members of the richest, best informed, most numerous generation in history are turning 55. The boomers (born from 1946--1960) can't put off for any longer the fact that -- chronologically -- they are approaching middle age. But what does this mean to a generation with many members who would rather be dead than old? Does the denial of chronological age, and the espousal of 'physiological age' (the premise upon which the RealAge philosophy and empire is built) represent a sick fantasy to avoid accepting our mortality?            Baby boomers are a specific, much researched, sociocultural phenomenon. Their aim is to move beyond actuarial projections to re-write expectations of aging. From the self-help movement to the success of the potency drug Viagra, there is ample evidence that boomers have plans and expectations for their own aging processes that differ radically from those adopted by their parents. People born into the prosperity and plenty of the early post-WWII years often police their health attitudes and behaviours in proactive ways. These patterns are likely to impact upon their health profiles in the future and to influence the creation of services tailored to meet different hopes, fears and expectations. Who says Cher can't look young forever?            Most health care planning is based on actuarial data that examines past events and extrapolates from these events into the future. However, this is not likely to result in a valid prediction of the health and aging patterns of the boomer generation. Graham May is a futurologist. He suggests that (May 2000), in anticipating the future, we are attempting either to foresee it, to manage it, or to create it. The philosophical distinctions between these perspectives provide different rationales for those who wish to influence the future. Attempts to foresee, or predict, the future – for example by extrapolating trends – presuppose that in some very particular ways the future already exists and/or is closely related to the forces evident in the present and the past. Managing the present with the future in mind accepts that present actions and decisions influence the future, and suggests that the future does not exist and is capable of being influenced by our current choices. The creation of the future – through techniques such as ‘creative visioning’ – works on the basis that once situations that do not exist have been imagined they can be brought into existence. These three approaches, separately and in parallel, offer ways of negotiating the uncertainty and essential unpredictability of the future, and of longevity and fitness. The longevity and second youth approach combines the idea of managing the future and envisioning it: 'the manifestation' approach.            Baby boomers have already created a different future for our society. They are credited with re-writing the institutions of marriage (via de factos, divorce, blended families, single parents, older pregnancies); marketing (psychodemographics rather than age, sex, socioeconomic status); religion (the decline of the Church and the rise of new age philosophies, faith healing, angels on demand); education (just-in-time learning, lifelong learning); work practices -- and health. The boomers are also rewriting what aging means for them, and to them. Using popular culture starting points, such as Second Youth and RealAge, it seems that a major boomer project of the next twenty years is working to defy/turn back the aging clock. This project is invested with the hopes, fears, dreams and expectations of millions of citizens in western societies. Boomers are practical, however, as well as ‘just in time’ and they know that a belief that they can do it is half the battle.            Let's assume that although many boomers are already fitter and healthier than any generation before them at their age, others may be intending to ‘make a break’ for fitness as an early priority of their retirement. Boomers may also expect their retirement years to be years of health and plenty, and they seem to indicate that they're prepared actively to work with these goals in mind. However, not all will be successful in beating their biology. How do boomers expect to manage their own chronic ailments in the future: arthritis, failing hearing and sight, late onset diabetes, heart disease, incontinence, dementia etc? Will the stem cell implants solve all foreseeable problems?            Excluding alternative and complementary medical strategies, the health care industry is one of the biggest sectors of the economy representing 8% GDP (and rising). As indicated by its growing place in popular culture, health is also a hobby, pastime and pleasure – and the contemporary obsession with health is … sick. Although the social advantage to be conferred by living as healthily as possible, and as well as possible, is self-evident, it may require a level of selfishness and self-absorption unparalleled in human history.            More to the point, however, this approach to getting older brings problems of its own. Firstly, it is built on a fear of aging, and a wish to deny the aging process which may become more desperate as the years (and they will) take their toll. Far from increasing the pleasure and satisfaction of 'a good age' this dynamic, operating over the decades, is as likely to build frustration, depression and a sense of powerlessness. As a (breast) cancer patient once told me: 'It's bad enough having cancer without everyone else thinking it's my fault for not having a positive enough attitude!' Aging is going to happen -- will we go with the flow - or end up like King Canute, with wet feet, trying to turn back the tide?            Secondly, this perspective is counter-productive in fetishising a numerical age. When we're so focused on chronological age, biological age and the celebrating of our first, second and third 'year younger' parties (with fruit and water, please) we're not coming to terms with what's real for us in our ecological niche. Humanity is comprised of sentient, vertebrate, mammals. Far better to know our life cycle, and plan our lives to fit within it, than to pretend it can be revered. Much better to accept that we can be a very fit seventy year old (or a very unfit seventy year old) than to persuade ourselves that 'That's just my chronology, my real age is 44.' I'm sure we'll all be able to tell the difference… If anyone seriously believed the hype of living 26 years younger, you'd have to feel more than sorry for them. You'd have to suspect that maybe, even if they were blissfully unaware of it, they're a little bit sick.            I gather that there's a Centre for Positive Aging recently started up in Perth: that's something altogether healthier                      References            Cassel, C. and Vallasi, G. The Practical Guide to Aging: What Everyone Needs to Know. New York: New York University Press, 1999.             Dychtwald, K. 'Age power': how the new-old will transform medicine in the 21st century, Geriatrics, vol. 54, no. 12, 1999, 22—7.              Gabriel, V. and Molli, J. Second Youth, Melbourne: Bookman Press, 1995.             May, G. Worldviews, assumptions and typologies of the future, Journal of Future Studies, vol. 5, no. 2, November, 2000, 37—51              Mycek, S. We’re not in Kansas anymore, Trustee, vol. 52, no. 8, 1999, 20—4              Perls, T. and Silver, M. Living to 100: Lessons in Living to Your Maximum Potential at Any Age, New York: Basic Books, 1999.              Roizen, M. RealAge: Are You as Young as You Can Be? London: Thorsons, 1999             Wetzstein, C. Boomers’ new quest: to be forever young, Insight on the News, vol. 15, no. 24, 28th June, 1999, 40             Who Weekly Love is in the air, no. 474, 2 April, 2001, 71                         ","",""
"2001","`Ideology': a note on conceptual salvage","","",""
"2001","Body Modification(2000) by Mike Featherstone (ed.)","","",""
"2001","Culture Shock: Review of Cultural Studies special issue (1998), Cultural Studies for Beginners (1998), and Key Concepts in Cultural Studies (1999)","","",""
"2001","Critiques of Everyday Life (2000) by Michael E. Gardiner","","",""
