"year","title","abstract","journal","doi"
"2000","The birth of news discourse: changes in news language in British newspapers, 1880-1930"," This article examines some changes in news style in British newspapers between about 1880 and 1930 and proposes that they provide evidence of the emergence of a coherent and self-sufficient discourse of the news. It argues that changes in the ways in which the news has represented the world are as important as technological or economic changes to the development of the 20th-century news form, and that it is therefore important to look closely at issues of language. It suggests that three main developments in news texts occurred: the wide range of voices and styles of the Victorian press became subsumed under a single universal news voice; the status of the news text changed from being a collection of raw information to being a form of knowledge in itself; and the news developed independence from the conventions of public discourse. ","",""
"2000","Diffusion of a New Technology"," This paper reviews diffusion of on-line research at daily newspapers in the USA during a five-year period from 1994 to 1998. Diffusion literature indicates new technical innovations require certain social and economic conditions and other factors before adoption begins. Once the adoption process begins, it takes place in stages before reaching critical mass. Data collected in this study confirms Everett M. Rogers' process model. The World Wide Web has become the dominant on-line research tool for journalists. Commercial services that provide access to government databases and archival databases, such as those containing newspapers and magazines, are also in wide use. While general computer use in newsrooms has increased, so has the frequency of use of on-line services. Primary resources used to search the web are AltaVista and Yahoo! and journalists most often used government sites. Internet technologies were not widely used during the five years studied. Adoption of computers and the internet- web appear complete, but the adoption process in some advanced-use categories remains in process. ","",""
"2000","Interactive features of online newspapers","Ritual and publicity models of communication provide a theoretical basis for studying interactivity of online newspapers. An operational definition of interactivity, including 18 measures, is developed and applied to an empirical study of 100 online newspapers. The study asks whether or not financing (profit vs. non-profit), type (pure Web-based vs. printed versions) and origin (U.S. vs. international) of online newspapers affect the degree of interactivity at the sites.","",""
"2000","The Photo-Journalist and the Changing News Image"," Despite the many arguments which imply a fallibility inherent in the information contained within a photograph there is a tendency for audiences to treat the photographic still as a witness and the reputation of the press image is dependent on this. There has been a widespread integration of computer technology into newspaper production over the last 10 years and this has led to the production of images through qualitatively different production techniques. This article will examine, through fieldwork, the practices of photographic journalism, the transformation of picture desks into electronic environments for image control and the perception of picture producers as to the feasibility of enhancing the aesthetic quality of a photograph without tampering with its other qualities. ","",""
"2001","The Documentary Photographer as Creator","                            Here at Queensland University of Technology, the former Arts Faculty has been replaced by a new Faculty of Creative Industries led by the internationally renowned scholar John Hartley. This has entailed a great deal of reorganisation, planning and debate - very little of which need concern us here. However there was one discussion that does bear fairly directly on my topic. This had to do with whether the discipline of journalism should be included within Creative Industries. Though this was eventually resolved in the affirmative some felt that to call a journalist 'creative' was tantamount to an insult.            What was at stake here was the old issue of the relationship between the journalist and reality. When the word 'creative' is rejected as non-relevant to the practice of journalism what we have is a signal that the doctrine of empiricism is still alive and well. This remains the staple fare of journalist educators despite having been subjected to devastating attacks by Roy Bhaskar in The Possibilities of Naturalism: A Philosophical Critique of the Contemporary Human Sciences (1979) and in Scientific Realism &amp; Human Emancipation (1986).            As Bhaskar has pointed out for the empiricist """"…the ultimate objects of knowledge are atomistic events. Such events constitute given facts and their conjunctions exhaust the objective content of our idea of natural necessity. Knowledge and the world may be viewed as surfaces whose points are in isomorphic correspondence…"""" (Bhaskar 24).            Within the empiricist worldview the task of the journalist is to boldly go and find out the facts and report them back to the reader. Similarly within the same outlook the task of the documentary photography can be seen as the recording of what is.            Outside the realm of the journalist educator few would today subscribe to such a view of the role of the photographer. Not only has theory advanced beyond classical empiricism, but such has been the strength of the reaction, that theorists such as Simon Watney have felt compelled to write an 'obituary notice' for the British Documentary tradition (12). Watney claimed that the activity of the photographers was motivated by a theoretical assumption that they recorded or reported the truth. For Watney it would seem that the truth is that there is no such thing as the truth and that the photographers served institutional and ideological interests. However drawing upon Bhaskarian Critical Realism it is a fairly easy task to refute scepticism in the strong form that Watney advances. To start with, the claim that it is true that there is no truth is itself self-cancelling. Nor can scepticism about the possibility of truth sustain an account of, for example, medical science where our knowledge is progressive and accumulative.            More serious for the practice of documentary photography have been the technological advances that have called into question the very possibility of our ever knowing how 'creative' i.e. how much of a faker a photographer has been. It is to the consideration of just this one aspect of the impact of the new digital technology that I now turn.            Photography in the Digital Age: Distinguishing between truth and evidence           The digital camera would appear to have given the photographer the power of unlimited creativity and indeed to have put her in the position of Absolute Creator. Especially worrying to some is that the evidential status of the photograph has been definitively called into question. Commentators such as Dai Vaughan in For Documentary (1999) see this as the end of relationship between the camera and reality. Brian Winston has expressed similar views in Claiming the Real: The Documentary Film Revisited (1995).            It is important to point out here that we need to avoid confusing the question of evidence and that of truth. The latter concept is ultimately an ontological matter while that of evidence belongs to the realm of epistemology. It is failure to make this distinction that has led to the apocalyptic tone adapted by Vaughan and others.            Moreover photography has never had a simple relationship with reality. Photography and fakery have gone hand in hand since the inception of the medium. Dorothea Lange's touching up of her famous Migrant Mother and Robert Capa's faking of the death of the Spanish republican soldier are just two of the most famous examples. The latter produced one of the most famous of all war photographs. Entitled Falling Soldier, it was taken in September 1936 during the Spanish Civil War. It purports to show a soldier at the moment of death. He is thrown backward and his rifle has been flung out of his hand.            Capa himself claimed that the photograph was taken when he and the man he was to photograph:                        …were on the Cordoba front, stranded there, the two of them, Capa with his precious camera and the soldier with his rifle. The soldier was impatient. He wanted to get back to the Loyalist lines. Time and again he climbed up and peered over the sandbags. Each time he would drop back at the warning rattle of machine-gun fire. Finally the soldier muttered something to the effect that he was going to take the long chance. He clambered out of the trench with Capa behind him. The machine guns rattled and Capa automatically snapped his camera, falling beside the body of his companion. Two hours later, when it was dark, and the guns were still, the photographer crept across the broken ground to safety. Later he discovered that he had taken one of the finest action shots of the Spanish war (Whelan 96).                         Capa's photograph went around the world and it was very effective in mobilising support for the anti-fascist Spanish Republican cause, that is Capa's photo helped the good guys. There has however been a fair deal of controversy over whether this photo was faked. The evidence seems to suggest that it was (Whelan 95-100). Does it matter? Richard Whelan in Robert Capa (1985) concludes: """"To insist upon knowing whether the photograph actually shows a man at the moment he has been hit by a bullet is both morbid and trivialising, for the picture's greatness ultimately lies in its symbolic implications, not in its literal accuracy as a report on the death of a particular man"""" (100).            Nigel Warburton in Varieties of Photographic representation: Documentary, Pictorial and Quasi-documentary (1991) however, strongly disagrees. He argues that a question of trust is involved between the photojournalist and her audience and violation of this is by no means a trivial matter. As he puts it: """"The photojournalist's main responsibility is to aim to instil true beliefs in the viewers of their pictures. What is more, not all means are acceptable means of instilling these beliefs: the journalist and the photojournalist both have a duty to instil these beliefs by presenting evidence"""" (207).            I am in agreement with Warburton here; trust between the photographer and her audience is crucial, especially if one's aesthetic practice is linked to claims that it is part of an emancipatory endeavour. Though of course the matter of truth cannot be reduced to a question of trust. What ultimately is at stake with regard to truth is the relationship of the photograph to the objective manifold, i.e. the ontological status of the photograph. This can be seen as isomorphic as in correspondence models. For example: Is the photograph of Carlo Giuliani, being shot in Genoa at the anti G8 demonstrations, a photograph of Carlo Giuliani being shot? A more satisfactory approach than the correspondence one is, I believe, to be found within Critical Realist model of truth advanced by Roy Bhaskar in Dialectic: The Pulse of Freedom (1993). Here the question of truth ultimately comes down to the capacity of the photograph to uncover alethia - truth as the reason for things, not merely propositions.            Complex as these issues are there is nevertheless a fairly simple moral behind the exposure of Capa's fakery. No matter how impressive the process of faking there is always the possibility that this will be at some time exposed. The subsequent exposure of the violation of trust can be a serious blow to a photographer's professional credibility.            A somewhat different position on the relationship between digital technology and photography has recently been advanced by Pedro Meyer in an internet article The Renaissance of Photography (Oct 1 1995). He begins with Camille Silvy's 1858 photograph 'River Scene France'. He reveals that this painting is in fact a composite, or a fake if you wish. Silvy solved the technical problem of photographing clouds and a landscape by photographing them separately and joining them in the development process. Meyer concludes this analysis of Silvy's photograph with an endorsement from the grand daughter of Ansel Adams that he would have welcomed digital photography.            The next example, which Meyer considers, is that of the two photographs of the Kent University murders in 1970. The recent publication of the photo in 1995 Life Magazine had the pole behind the student's head airbrushed out. No one knows who did this and the photo was reprinted without the pole many times and the elimination of the pole attracted no notice. As Meyer notes however a debate eventually ensued on the Internet. He cites a Brian Masck as arguing that the pole should not have been airbrushed out. Masck went on to make the claim that if photography is to be believed it must not be touched up. This opinion bore directly upon the normative fiduciary level or trust aspect of truth when Masck says:                        The photographer therefore has a huge burden of responsibility to maintain the credibility of his images, and the employer (publisher) in turn has a burden or responsibility to the photographer as well as the reader to do the same…Once the SOURCE cannot be believed photojournalism is dead."""" (n.pag)                         Meyer responds to this by pointing out that the criterion for truth here is more exact than in writing. In writing we need confirmation from a second source. All that has happened in photography is that we now need confirmation of the photograph. It can no longer stand alone as evidence.            So photography for Meyer is now freed from the burden of being evidence and can take its place along side the other arts. He does however still fudge the truth question somewhat in his analogy with writing. The use of digital techniques is compared with proofreading in writing. Thus he writes:                        All pictures, such as with text, are confirmed from several different sources when in doubt; otherwise it's the photographer's responsibility to deliver an image with integrity towards the events, which in turn will be constantly monitored. We understand that integrity is not a matter of how the picture was made, but what it's supposed to communicate. Just as editors don't oversee if the writers do so by hand or type on a computer, our photographers are free to use any tool they want. The veracity of an image is not dependent on how it was produced, any more than a text is credible because no corrections were done on it. (n.pag)                          This I think will not do. To begin with it would be quite possible to imagine a set of circumstances in which a written text would have more credibility if it were uncorrected. More seriously the phrase 'integrity towards the events' need clarification. If this means that the photo claims to be a record or semiotic trace of an event then the advent of digital techniques mean that it is impossible to assume such 'integrity'. The evidential nature of photography has been irrevocably challenged. To repeat an earlier point it is important to make a clear distinction between evidence and truth. We must understand here that what has been challenged is our capacity to take the evidential status of a photograph for granted. Nevertheless photographs can still prove a record or a semiotic trace of an event, but we can no longer accept the photograph as proof. Despite what the constructionists would have us believe, the referent still lives!            Meyer finishes his article with another interesting comparison between a photograph and a painting by Van Gogh. They may be of the same tree. In the painting the tree is transformed into something wonderful. It glows with a kind of transcendent spirituality. By contrast in the photograph the tree is simply a tree. It does though serve the purpose of alerting us to the contrast between recording reality and transforming it through the imagination. Here Meyer quotes the Mexican poet Veronica Volkow as saying: """"With the digital revolution, the photograph breaks its loyalty with what is real, that unique marriage between the arts, only to fall into the infinite temptations of the imagination. It is now more the sister of fantasy and dreams than of presence"""" (n.pag)            If Volkow were correct then photojournalism would indeed seem to be dead. But of course there will always be a place for documentary photography. Artistic expression will improve with digital techniques; that is true. But the photograph's ability to provide a semiotic trace will always be welcomed. However, with the growth and spread of digital photography what will gradually disappear is the naive belief in the transparency of the photograph.            Conclusions           Interrupting the Flow: Neo Heracliteanism and the Practice of Photography           The avant-garde filmmaker, poet and theorist Trinh T. Minh-ha has argued in When The Moon Waxes Red: Presentation, Gender And Cultural Politics (1991) for an extreme irrealist position in documentary by claiming: 'Reality runs away, reality denies reality. Filmmaking is after all a question of """"framing"""" reality in its course' (43). The first part of this quotation gives us the moment of Heraclitus, who argued : """"You cannot step twice into the same rivers; for fresh waters are forever flowing in upon you."""" (Warner 26).            However, there is an even more extreme element in Heraclitean thought and that is associated with his student and follower Cratylus, who seemingly claimed that it was impossible to step into the river at all. The flux of life was so thorough that it was impossible to capture. In Plato Etc Roy Bhaskar cites the anecdote by Aristotle, which has it that Cratylus eventually despaired so much of his ability to say anything about reality that he ended up as an elective mute and would merely point (52). It is the Cratylan position that lies behind Trinh T. Minh-ha's statement 'reality denies reality' (43) for if this phrase has any meaning it must be that it is impossible to know the real. Indeed to my mind Trinh T. Minh-ha's theoretical work is much closer to Cratylus than Heraclitus.            If however Heraclitus' fragments 41 &amp; 42 suggest unending flux, fragment 81, which says """"We step and do not step into the same rivers: we are and are not"""" (Warner 26). gives us the moment of the intransitive structure which is relatively enduring underneath the flux of actuality. The distinction between the intransitive (i.e. ontological) dimension and the transitive (i.e. narrowly epistemological) dimensions was first advanced by Roy Bhaskar in his Realist Theory of Science (1978).            This emphasis on the difference between the intransitive and transitive dimensions helps us to understand that it is the intransitive dimension or the enduring level of ontology or reality that is the domain of the creative photographer. When the photograph gives us access to this level of reality then we are in the presence of what Cartier Bresson has called 'the decisive moment' and the photographer as creator in the sense not of faking or recording but of revealing reality is born.                       References:            Bkaskar, Roy. The Possibilities of Naturalism: A Philosophical Critique of the Contemporary Human Sciences. London: The Harvester Press, 1979.             ____________. Scientific Realism &amp; Human Emancipation. London: Verso, 1986.             _____________. Dialectic: The Pulse of Freedom. London: Verso, 1993.             _______. Plato Etc. London: Verso, 1994.             Meyer, P. """"The Renaissance of Photography: A keynote address at the SPE Conference Los Angeles, California"""", Oct 1 1995 &lt; http://zonezero.com/magazine/articles/meyer/01.htm&gt;.             Trinh T. Minh-ha. When The Moon Waxes Red: Presentation, Gender And Cultural Politics. New York: Routledge, 1991.             Vaughan, Dai. For Documentary. Berkeley: University of California Press 1999.             Warburton, Nigel. """"Varieties of Photographic Representation: Documentary, Pictorial and Quasi-documentary,"""" History of Photography. 15 (3), 1991: 207.             Warner, Rex.. The Greek Philosophers. New York: Mentor, 1958.             Watney, Simon. """"The Documentary Forum,"""" Creative Camera 254, 1986: 12.             Whelan, Richard. Robert Capa. London: Faber, 1985.             Winston, Brian . Claiming the Real: The Documentary Film Revisited. London: BFI, 1995.                                              ","",""
"2001","DEMOCRACY IN THE INFORMATION AGE: THE ROLE OF THE FOURTH ESTATE IN CYBERSPACE","Journalism faces attack from two areas. From one direction it has to repel the pressures from its new owners, the media conglomerates, that have exacerbated the traditional problems of professional news. From another, new forms of political and government communication with the public are emerging. The Internet is displacing the journalistic role of providing information and interpretation for the citizen. This article assesses the future for journalism within the public sphere and asks whether journalism can perform its normative functions in the digital age.","",""
"2001","Lost expectations? Women journalists and the fall-out from the `Toronto newspaper war'"," Newspapers, like all forms of communication, play an unusually important rôle in Canadian society. Correspondingly, newspaper journalism is a respected occupation. This, taken together with the commitment to equal opportunities embodied in the country's Charter of Rights and Freedoms, might suggest that women face fewer barriers to advancement in Canadian newspapers than elsewhere. Drawing on interviews with women working for newspapers in Greater Toronto and in Montréal, and discussions with academic observers, the article suggests that, until the early 1990s, this optimism about an evolutionary movement into positions of real organizational power was reasonably well-founded. It goes on to argue, however, that the rapid change in the commercial environment brought about by the launch of the National Post in 1998 illustrates how quickly attitudinal and cultural change can be stalled, or even reversed, by changes in management priorities triggered by a threat to profits. ","",""
"2001","Chilling Out - But Not Yet 'Cool'","From rather tentative beginnings seven years ago, the World Wide Web has assumed enormous importance to journalism: as an Australian journalism school faculty member observed recently, being online is now seen almost everywhere as ’sexy and modern’.’ The World Wide Web in particular has become an everyday part of most newsrooms.’ Moreover, five years ago no more than 8 per cent of people in the USA went online once a week or more for news: by comparison, in 2000 over 56 per cent of American internet users said they logged on to ’read news’.3 Not only in Australia and the US but also in the UK, these factors, and relatively high salary levels, have made the web an attractive place to practise journalism.’ While some fall-out resulted from the dot-com crisis in 2000, the numbers of online journalists remained large, and new web ventures continued to offer employment opportunities for more.5 What were previously exclusively singleor bimedia organisations have broadened their activities to include text, audio, video, graphics and design elements in multi-functional information, entertainment and/or retail sites which hope to win over not just audiences but advertisers from more traditional media outlets.~ 6","",""
"2001","Online journalism: Modelling the first generation of news media on the World Wide Web","The Internet and specifically its graphic interface the World Wide Web is reaching a level of saturation and widespread adoption throughout the world. Specifically for journalism practiced online - in the discipline of computer-assisted reporting (CAR) and a specific kind of journalism: online journalism - we can now identify and theorize about the impacts the global system of networked computers has had on journalism. This paper signals four particular journalisms online as these have emerged in the 'first generation' of newsmedia on the World Wide Web (1993-2001), discusses the key characteristics - cf. hypertextuality, interactivity, multimediality - which determine the 'added value' of these journalisms, and provides three specific strategies journalists may use to further enhance the potential of journalism online: annotative reporting, open source journalism and hyperadaptive news sites.","",""
"2001","Beyond Modernism"," After reviewing the emergence of online newspapers, we offer observations based on historical and design analyses of major US sites, supplemented top-down by innovators in the Americas and Europe and bottom-up by sites serving one locality in Massachusetts. Despite losing typical print elements, the late modern designs emphasize text, with minimal multimedia content, especially on local sites. Instead of giving outlet to news handicraft, corporate and promotional models abound. The web flattens hierarchies, exposes content sources, and deforms journalistic authority by disarticulating the audience. Historical parallels include 19th-century flows of design innovation from advertising into news and of informational tasks from reporting into photojournalism. Newspapers can coexist with the internet while surrendering some tasks, such as archiving factual background, becoming instead more analytical advocates. ","",""
