"year","title","abstract","journal","doi"
"2008","CHANGING PATTERNS OF NEWS CONSUMPTION AND PARTICIPATION","This study examines how the prevalence of news recommendation engines, such as the most-emailed stories list on the front page of the New York Times website, could change patterns of news consumption. The top five most-emailed articles from the New York Times website were collected for two 23-day periods. The content of the most-emailed list was found to differ both from the articles cued by editors in a traditional newspaper format and from patterns of individual online news browsing. Opinion, business and national news articles appear most frequently on the most-emailed list, and more than half of the total articles appeared on the list for multiple days. Counter-intuitive articles and articles that offered advice about life issues were significantly more likely to remain on the list for multiple days. The data suggest that the most-emailed list, part of a larger family of news recommendation engines (NREs), acts both as an aggregator of individual actions and as a new way for online users to navigate online information. In this second capacity, NREs demonstrate a public endorsement of particular content. This endorsement may both affect the articles to which news consumers are exposed and change their attitude towards these articles. NREs thus have the potential to change patterns of news consumption by allowing readers to communicate both with each other and, indirectly, with news institutions themselves.","",""
"2009","The Causes of Youths' Low News Consumption and Strategies for Making Youths Happy News Consumers"," Based on the uses and gratifications theory and the Delphi technique, this study did an in-depth investigation among 28 college and high school students on youths' rationales behind their news consumption behavior. The study concludes that, in years to come, the news industry needs to realize a true convergence online by providing to the younger generation an experience of consuming multimedia news that is customizable and relevant to them with an opportunity for participatory journalism. ","",""
"2010","No Alternatives? The Relationship Between Perceived Media Dependency, Use of Alternative Information Sources, and General Trust in Mass Media","This article combines three concepts of communication research — media dependency, trust in mass media, and the use of media and alternative information sources — to answer several research questions: Is there a relationship between individual perception of media dependency and trust in the media? Does use of media or alternative non-media sources correlate with the feeling of being dependent on mass media? And is there an association between use of media or alternative sources and the level of trust in mass media? Based on a representative telephone survey, this study seeks answers to these questions.","",""
"2010","Establishing news confidence: a qualitative study of how people use the news media to know the news-world","Interactionists have long contended that people act based on the meanings they associate with symbols (Blumer, 1969). In this article I demonstrate how people use the meanings they associate with different news outlets to build confidence in their social realities. These meanings may arise from current personal experiences, or they may also sprout from other, less direct avenues, such as a friend, or from impressions rooted years earlier. In any event, these associated meanings serve as powerful cultural tools that inform how people engage with their cultural environments, and in ways that have implications for larger systems of power and control. I rest my discussion on a qualitative, audience-centered study of news consumers that I situate within a critical uses-and-gratifications theoretical framework. Doing so allows me both to respect that people use news outlets to satisfy certain perceived needs or desires, and at the same time consider how their uses relate to larger systems of power and control. Many of those with whom I spoke use the meanings they associate with US-based public broadcasting’s news programming (i.e. Public Broadcasting Service or PBS) in ways that suggest it serves as a perceived news ‘safety net’. Active and engaged news consumers, or ‘news fans’, use PBS’s news programs to overcome the problems they note as endemic in commercialized, mainstream news media and ground their confidence in knowing and understanding the news-world. I then draw on European developments in social theory (Thompson, 1995) and media sociology (Couldry, 2000a) to argue that using PBS in such ways indirectly sustains and reinforces the dominant, status quo powers that exercise substantial influence over the mainstream news media (McChesney, 2004) in the US and what the mainstream media catch in their news-net (Tuchman, 1978).","",""
"2011","NEWS CONSUMPTION ACROSS MULTIPLE MEDIA PLATFORMS","The recent trend of media convergence poses serious challenges to existing theoretical frameworks, such as uses and gratifications and the agenda-setting theories, for media choice and effects. This study adopts a repertoire approach to news consumption in the complex contemporary media environment. This approach emphasizes patterns of multiple media use, rather than single media selection, for accessing the news. A computer-aided telephone survey with representative samples from three advanced media markets in China shows that a majority of the survey respondents employ multiple media platforms for news consumption. Users' interest in and availability to news affects the size of their repertoires. Their perceptions of news source credibility influence their news media choice that results in different compositions of the repertoires. An exploratory factor analysis identifies both complementary and converging patterns of media use by the respondents. Finally, the difference in the internal architecture of the repertoires occasioned by the choice of media is associated with diverging news agendas among the news audience.","",""
"2011","Knowledge acquisition gaps: A comparison of print versus online news sources"," This experimental study tested the knowledge gap hypothesis at the intersection of audience education levels and news formats (newspaper versus online). The findings reveal a gap in public affairs knowledge acquisition between South Korean citizens ( N = 123) from different educational backgrounds. Moreover, the high education group comprehended news with the same level of efficiency across online and newspaper formats while low education participants gained more knowledge from reading a newspaper than using an online news source. Taken together, this study’s findings confirm the knowledge gap hypothesis through experimental research and offer evidence of its potential contribution to the digital divide. ","",""
"2012","Taming the Information Tide: Perceptions of Information Overload in the American Home","This study reports on new media adopters’ perceptions of and reactions to the shift from push broadcasting and headlines to the pull dynamics of online search. From a series of focus groups with adults from around the United States we find three dominant themes: (1) Most feel empowered and enthusiastic, not overloaded; (2) evolving forms of social networking represent a new manifestation of the two-step flow of communication; and (3) although critical of partisan “yellers” in the media, individuals do not report cocooning with the like-minded or avoiding the voices of those with whom they disagree. We also find that skills in using digital media matter when it comes to people's attitudes and uses of the new opportunities afforded by them.","",""
"2013","Does Exposure to Online Media Matter? The Knowledge Gap and the Mediating Role of News Use","This study utilized a PEW media consumption survey to gauge specific links between socioeconomic status, online news use, traditional news use, and knowledge of public affairs. The analysis examined whether technological change could add to knowledge differences between social segments. A SEM procedure was conducted to test the assumptions of the knowledge-gap hypothesis. According to the findings, disparities exist between social classes in knowledge of public affairs. Socioeconomic standing strongly influences the choice that different segments of the population make in using traditional and online sources for information. Traditional news consumption mediates the gap-widening effect. Meanwhile, the findings indicated that online news use does not seem to contribute to political knowledge.","",""
"2013","‘SOFT’ VERSUS ‘HARD’ NEWS ON MICROBLOGGING NETWORKS","This article examines the variability of produsage (the hybridization of production and consumption) within popular social media by introducing semantic network analysis of information communication on Twitter. Utilizing user data (n[2,254,806]), the study examines the dynamics of produsage (a) as a function of user activity and (b) whether produsage levels vary based on either ‘soft’ or ‘hard’ news information. The findings extend upon past socio-ethnographic studies of social media produsage and demonstrate that produsage is significantly low for low-activity users (the majority) but increases dramatically with user activity becoming the dominant communication modality for users with 5,000–25,000 status messages. The volume of soft news information is over double that of hard news information, while produsage networks vary only slightly based on the type of content distributed with ‘hard’ news information tending toward production bias and ‘soft’ news information toward consumption bias.","",""
"2014","The Role of News Media Use and Demographic Characteristics in the Possibility of Information Overload Prediction","Drawing on the information overload theory, this study investigates how news media use relates to the probability of information overload. Our broad goal is to explore how typical media use outside the working environment impacts information overload. Through a large mail survey conducted in northwest Ohio ( N  = 661), the study combined resident samples and college student samples and examined several variables regarding demographic characteristics, news media use, and information searching efficiency. Multinomial logistic regression was used to analyze the data. Results confirmed that age, gender, income, traditional news media use, and information searching efficiency can partially predict one’s probability of experiencing information overload. Theoretical explanations for these outcomes are presented, and implications for information overload research are discussed.","",""
