"year","title","abstract","journal","doi"
"2002","The art of invective"," This article examines the common computer-mediated communication (CMC) phenomenon of ‘flaming’ from a rhetorical perspective, situating the phenomenon diachronically in the histories of invective in art and society. An examination of the notorious alt.flame newsgroup draws connections between the political and sexual content of the flames and the rants and dozens genres of invective. The article concludes with an argument against the still prevalent media-determinant view that holds that flaming is somehow caused by the medium of CMC itself. Given the strategic nature of the different kinds of flames, it makes more sense to view them as performative enactments of identity which stress either group or individual identity depending on the genre of invective utilized by the flamer. This article demonstrates that the more historical approach offered by rhetorical criticism gives a vital perspective to an area of study from which rhetorical critics have for too long been absent. ","",""
"2006","What is your claim to flame?","Flaming studies often argue that the assumed paucity of social cues in online environments leads to disinhibition and increased flaming online. Other studies empirically challenge the idea that flaming behaviors are an inevitable by–product of computer–mediated communication. Nevertheless, both camps share the view that a category of social phenomena called “flaming” exists and it is possible to determine what constitutes a “flame” by examining message content. Yet “flaming” is an oversaturated term that ignores the interactional nature of both flames and flame claims. Importantly, flame claims, in which interlocutors accuse others of “flaming” are just as important to study as so–called flames. Rather than determining whether a particular message is or is not a “true flame,” researchers should examine the interplay between flames and flame claims to understand how particular groups establish, negotiate, and challenge both cultural norms and micro–social hierarchies.","",""
"2014","Living in an age of online incivility: examining the conditional indirect effects of online discussion on political flaming","Communication scholars have examined the potential pitfalls and rewards associated with the ability to communicate in online spaces. We continue in that line of research by proposing a mediated moderated communication process model focused on what conditions lead people to engage in aggressive online communication behaviors, otherwise known as flaming. Specifically, we argue that online political discussion socializes individuals to see flaming as an acceptable behavior. This increase in perceived acceptability in turn increases intention to flame. Results demonstrate that this increase in intention to flame is greater among those with high levels of verbal aggression. To test our model, we conducted two surveys that asked students and blog users questions about their online media behaviors. Results replicate across both surveys.","",""
"2015","Civility 2.0: a comparative analysis of incivility in online political discussion","In an effort to clean up user comment sections, news organizations have turned to Facebook, the world's largest social network site, as a way to make users more identifiable and accountable for the content they produce. It is hypothesized that users leaving comments via their Facebook profile will be less likely to engage in uncivil and impolite discussion, even when it comes to discussing politically sensitive and potentially divisive issues. By analysing the content of discussion as it occurs in response to political news content on the Washington Post Facebook, and comparing it to that which occurs on the Washington Post website where users are afforded a relatively high level of anonymity, the present study determines the extent to which Facebook increases the level of civility and impoliteness in an area of political discussion renowned for uncivil and impolite communicative behaviour. In line with earlier theories of social interaction, the paper finds that political discussion on The Washington Post website is significantly more likely to be uncivil than discussion of the same content on the Washington Post Facebook page. Moreover, the incivility and impoliteness on the Washington Post website are significantly more likely to be directed towards other participants in the discussion compared to The Washington Post Facebook page.","",""
"2015","A change in the climate: Online social capital and the spiral of silence","This study explores the connection between online social capital and the Spiral of Silence. Online social capital is an individual’s network of social connections, a network that enables and encourages social cooperation. The Spiral of Silence theory suggests that an opinion can become dominant if those who perceive their opinion to be in the minority do not speak up because society threatens them with isolation. A study of 550 individuals explored their willingness to speak up on an issue, and assessed whether they thought they held a majority of a minority opinion. This study compared both their bonding social capital (via homogeneous networks) and bridging social capital (via heterogeneous networks) to their willingness to speak up and their perceptions of whether others held their opinions. Regression analyses shows that bridging social capital is a key influencer in people’s willingness to speak up in social media and other online venues.","",""
"2015","Silence in the crowd: The spiral of silence contributing to the positive bias of opinions in an online review system"," A positive bias of opinions has frequently been identified across online review websites, suggesting that the public is making decisions based on a limited range of opinions. While scholars often attribute this bias to social loafing or self-selection, this study investigates the positive bias from the perspective of opinion expression. Drawing from the spiral of silence theory, a qualitative analysis of discussion forums reveals that fear of isolation reduces the willingness of members to voice neutral and negative reviews. Additionally, communicative affordances of the interface were found to further suppress neutral and negative opinions. These results extend the spiral of silence theory into the context of non-anonymous multichannel communication platforms and indicate the need to consider the role of communicative affordances in online opinion expression. ","",""
"2015","How could you think that?!?!: Understanding intentions to engage in political flaming"," Communication scholars have both lauded and questioned the Internet’s role in facilitating democracy. However, few studies have examined aggressive communication behavior in online political discussion spaces. Two studies were conducted to examine use of aggressive discussion behaviors online, otherwise known as flaming. Study one utilized a survey of 289 undergraduate students at a large public university. Study two utilized a survey of 305 individuals who frequent political blogs. Results from both studies suggest that individuals are more likely to engage in political flaming when their beliefs are directly challenged. In addition, results indicate that whether an individual’s identity is known or unknown did not influence their intention to flame within the student sample. In the blog-user sample, we found that direct challenges when identities were not known increased intention to flame. Finally, we examine the relationship between political flaming and several individual-level variables. ","",""
"2016","Meaner on Mobile: Incivility and Impoliteness in Communicating Contentious Politics on Sociotechnical Networks"," This study explores the nature of how mobile social media may potentially be sharpening the tenor of communicating online. Specifically, randomized representative Twitter data were collected for several controversial issues, and then examined to determine the extent to which mobile or web-based content tends more toward greater incivility and impoliteness. Additional analyses further model how certain dialogic features, such as explicitly mentioning other users and retweeting others’ posts, positively relate to hostility in the discourse. Building on the basis of technological affordances and user negotiation in digitally mediated environments, this study contributes to a better understanding of how individuals express themselves on mobile devices as these are rapidly becoming normalized modes for communicating with one another online. ","",""
"2017","Personal and Public Levels of Political Incivility","As interest in political incivility has grown, scholarly conceptualizations of incivility have diverged, often centering on politeness theory or deliberative theory, but rarely on both. The current project addresses this problem by empirically investigating a two-dimensional incivility model. Two experiments test individuals’ perceptions of uncivil interactions among political figures, finding that (a) personal-level incivility (impoliteness) and public-level incivility (lack of deliberativeness and reciprocity) are distinct concepts, (b) personal-level incivility is perceived as more uncivil than public-level incivility, and (c) political figures from a person’s own political party are perceived as more civil than others. Future researchers can use this two-dimensional model to bring coherence to the incivility literature and more thoroughly investigate the effects of public-level incivility.","",""
"2017","Can online exemplars trigger a spiral of silence? Examining the effects of exemplar opinions on perceptions of public opinion and speaking out"," In modern media environments, social media have fundamentally altered the way how individual opinions find their way into the public sphere. We link spiral of silence theory to exemplification research and investigate the effects of online opinions on peoples’ perceptions of public opinion and willingness to speak out. In an experiment, we can show that a relatively low number of online exemplars considerably influence perceived public support for the eviction of violent immigrants. Moreover, supporters of eviction were less willing to speak out on the issue online and offline when confronted with exemplars contradicting their opinion. ","",""
