"year","title","abstract","journal","doi"
"2000","The Orbiten free software survey","Free software is supposedly developed by a loosely organised """"community"""" of programmers. However it has been quite unknown until now who, except for some well-known celebrities, belongs to this community, and more importantly how contributions are distributed. The authors present a first survey of free software authorship, with the emphasis not on building a census or even a """"hall of fame"""", but on identifying patterns of concentration and distribution of contribution. The sample code size is not necessarily representative and there are several errors due to the automated and vast nature of the task of identifying and crediting authors. Nevertheless, comprehensive data is collated for the first time, and can be scrutinised in detail on the survey Web site.","",""
"2000","When beggers become choosers","This paper explores the notion of leadership in open source software development projects. This paper departs from the discussion of leadership in Learner and Tiroles working paper """"The Simple Economics of Open Source"""". My paper argues that leaders in open source projects only have indirect means of influence on what co-developers should develop. It is shown that leaders are beggars for help and contributions from co-developers, when the project starts up. But leaders become choosers, if a project becomes successful and attracts the attention of productive co-developers. The paper discusses the source of power of the open source project leaders as well.","",""
"2000","Essence of distributed work: The case of the Linux kernel","This paper provides a historical account of how the Linux operating system kernel was developed from three different perspectives. Each focuses on different critical factors in its success at the individual, group, and community levels. The technical and management decisions of Linus Torvalds the individual were critical in laying the groundwork for a collaborative software development project that has lasted almost a decade. The contributions of volunteer programmers distributed worldwide enabled the development of an operating system on the par with proprietary operating systems. The Linux electronic community was the organizing structure that coordinated the efforts of the individual programmers. The paper concludes by summarizing the factors important in the successful distributed development of the Linux kernel, and the implications for organizationally managed distributed work arrangements.","",""
"2000","Free source as free thought: Architecting free standards","As we build cyberspace, it is up to us, as individuals, not to promote illiteracy and proprietary standards that shut out those who fail to purchase computer programs from a specific vendor. It has become fashionable to blame others, such as Microsoft, for creating what is known as the """"dark ages of computing"""". However, I suggest that we can and should look to ourselves as the source of the problem. In this article, I propose the """"public park"""" analogy as a first point of departure from current critical thinking, and as a framework with which to better understand possible conflict of interest in government and education. Moreover, in the age of Personal Cybernetics (personal electronics, wearable computing, implantables.com, etc.), this issue will become all the more important. When """"technology as extensions of mind and body"""" is no longer a metaphor, will we have already sold our heart and soul for software of a particular corporation, or will our thoughts be free?","",""
"2000","Linux: A bazaar at the edge of chaos","","",""
"2000","Free riding on Gnutella","An extensive analysis of user traffic on Gnutella shows a significant amount of free riding in the system. By sampling messages on the Gnutella network over a 24-hour period, we established that almost 70% of Gnutella users share no files, and nearly 50% of all responses are returned by the top 1% of sharing hosts. Furthermore, we found out that free riding is distributed evenly between domains, so that no one group contributes significantly more than others, and that peers that volunteer to share files are not necessarily those who have desirable ones. We argue that free riding leads to degradation of the system performance and adds vulnerability to the system. If this trend continues copyright issues might become moot compared to the possible collapse of such systems.","",""
"2001","Internet, innovation, and open source: Actors in the network","This paper describes the evolution of the Linux operating system, and studies the dynamics of socio-technical change using Linux as a case example.","",""
"2001","Management and virtual decentralised networks: The Linux project","This paper examines the latest of paradigms - the Virtual Network(ed) Organisation - and whether geographically dispersed knowledge workers can virtually collaborate for a project under no central planning. Co-ordination, management and the role of knowledge arise as the central areas of focus. The Linux Project and its development model are selected as a case of analysis and the critical success factors of this organisational design are identified. The study proceeds to the formulation of a framework that can be applied to all kinds of virtual decentralised work and concludes that value creation is maximized when there is intense interaction and uninhibited sharing of information between the organisation and the surrounding community. Therefore, the potential success or failure of this organisational paradigm depends on the degree of dedication and involvement by the surrounding community.","",""
"2001","Free software/free science","The issue of making money through the Open Source Free Software movement is examined and evaluated in comparison to science and the gift economy.","",""
"2001","Unexploited resources of online education for democracy: Why the future should belong to OpenCourseWare","With Massachusetts Institute of Technology's bold OpenCourseWare Initiative, one of the world's leading universities is making its teaching material accessible on the Internet, free of charge, to any user anywhere in the world. While this seems counterintuitive in the trend toward commercialization in today's educational markets, we argue that this strategy could not only prove successful economically, but also exploit human capital resources that would foster innovation and strengthen the democratic foundation of a knowledge-based society.","",""
"2001","Code, culture and cash: The fading altruism of open source development","The nexus of open source development appears to have shifted to Europe over the last ten years. This paper explains why this trend undermines cultural arguments about """"hacker ethics"""" and """"post-scarcity"""" gift economies. It suggests that classical economic theory offers a more succinct explanation for the peculiar international distribution of open source development: hacking rises and falls inversely to its opportunity cost. This finding throws doubt on the Schumpeterian assumption that the efficiency of industrial systems can be measured without reference to the social institutions that bind them.","",""
"2001","The Wall Street performer protocol: Using software completion bonds to fund open source software development","In their article """"The Street Performer Protocol and Digital Copyrights"""" (Kelsey and Schneier, 1999) suggest that copyright will become increasingly difficult to enforce. They propose a general mechanism for funding digital public works, the """"Street Performer Protocol"""" in which authors produce their work only after they receive enough contributions to make it worth their while. In this article, I sketch out a proposal for the creation of a software completion bond market. I think such a market would be a practical implementation of the """"Street Performer Protocol"""" for the funding of open source software. I first describe how such a bond market might work, and why I think the open source community needs a bond market. Then I examine the underlying economics of open source software. Finally, I review some of the existing and potential alternatives to a software completion bond market. [1].","",""
"2001","Lessons from open source: Intellectual property and courseware","This paper argues that secrecy mechanisms used by universities to protect intellectual property are wrong, and that a better model can be found in the Open Source movement.","",""
"2002","Cave or Community? An Empirical Examination of 100 Mature Open Source Projects","Starting with Eric Raymond's groundbreaking work, """"The Cathedral and the Bazaar"""", open-source software (OSS) has commonly been regarded as work produced by a community of developers. Yet, given the nature of software programs, one also hears of developers with no lives that work very hard to achieve great product results. In this paper, I sought empirical evidence that would help us understand which is more common - the cave (i.e., lone producer) or the community. Based on a study of the top 100 mature products on Sourceforge, I find a few surprising things. First, most OSS programs are developed by individuals, rather than communities. The median number of developers in the 100 projects I looked at was 4 and the mode was 1 - numbers much lower than previous numbers reported for highly successful projects! Second, most OSS programs do not generate a lot of discussion. Third, products with more developers tend to be viewed and downloaded more often. Fourth, the number of developers associated with a project was positively correlated to the age of the project. Fifth, the larger the project, the smaller the percent of project administrators.","",""
"2002","Open Source Intelligence","The Open Source movement has established over the last decade a new collaborative approach, uniquely adapted to the Internet, to developing high-quality informational products. Initially, its exclusive application was the development of software (GNU/Linux and Apache are among the most prominent projects), but increasingly we can observe this collaborative approach being applied to areas beyond the coding of software. One such area is the collaborative gathering and analysis of information, a practice we term """"Open Source Intelligence"""". In this article, we use three case studies - the nettime mailing list, the Wikipedia project and the NoLogo Web site - to show some the breadth of contexts and analyze the variety of socio-technical approaches that make up this emerging phenomenon.","",""
"2002","Copyleft vs. Copyright: A Marxist Critique","Copyright was invented by and for early capitalism, and its importance to that system has grown ever since. To oppose copyright is to oppose capitalism. Thus, Marxism is a natural starting point when challenging copyright. Marx's concept of a 'general intellect', suggesting that at some point a collective learning process will surpass physical labour as a productive force, offers a promising backdrop to understand the accomplishments of the free software community. Furthermore, the chief concerns of hacker philosophy, creativity and technological empowerment, closely correspond to key Marxist concepts of alienation, the division of labour, deskilling, and commodification. At the end of my inquiry, I will suggest that the development of free software provides an early model of the contradictions inherent to information capitalism, and that free software development has a wider relevance to all future production of information.","",""
