"year","title","abstract","journal","doi"
"2000","Digital Star Dust: The Hoagy Carmichael Collection at Indiana University","Funded in part by the Institute of Museum and Library Services (IMLS), the Indiana University Digital Library Program and Archives of Traditional Music are completing a two-year project to preserve and digitize the university's extensive Hoagy Carmichael collections. When the Project ends in September 2000, the Project team will have preserved thousands of items, including sound recordings, photographs, sheet music, lyric sheets, and more, pertaining to the life and work of this master of the American popular song. Much of this content is already accessible to the public through a multimedia Web site. More digital content and improved search capabilities will be added in the coming months. While the Project builds upon previous experience and expertise, the complexity of the Project has presented numerous challenges. This paper describes some of these challenges and their resolution, along with a brief discussion of remaining issues.","",""
"2000","Digital workflow management: The Lester S. Levy digitized collection of sheet music","This paper describes the development of a set of workflow management tools (WMS) that will reduce the manual input necessary to manage the workflow of large-scale digitization projects. The WMS will also support the path from physical object and/or digitized material into a digital library repository by providing effective tools for perusing multimedia elements. The Lester S. Levy Collection of Sheet Music Project at the Milton S. Eisenhower Library at The Johns Hopkins University provides an ideal testbed for the development and evaluation of the WMS. Building upon the previous effort to digitize the entire Collection of over 29,000 pieces of sheet music, optical music recognition (OMR) software will create sound files and full-text lyrics. The combination of image, text and sound files provide a comprehensive multimedia environment. The functionality of the Collection will be enhanced by the incorporation of metadata, the implementation of a disk-based search engine for lyrics, and the development of toolkits for searching sound files.","",""
"2000","The Big Bumpy Shift: Digital Music via Mobile Internet","The promise and rise of mobile Internet technologies and markets will be remembered as one of the most profound global information technology developments of the next few years. Mobile Internet technologies and practical applications necessary for widespread public use are advancing rapidly in Japan and are likely to catch on quickly in other countries. The remarkable adoption of mobile Internet in Japan and the popularity of digital music file sharing services such as Napster in the United States create a situation in which powerful synergies are possible between these two fundamental forces. Digital music via mobile Internet creates attractive opportunities for music artists, music consumers, entrepreneurs, and major music labels facing an uncertain future for music industry distribution practices. The realization of such opportunities depends not only on technological and business innovations, but also on the willingness among all parties involved to collaborate in equitable and valuable ways.","",""
"2000","How will the music industry weather the globalization storm?","The music industry is [still] in a genuine maelstrom. Globalization is affecting this industry more than many other industries and it is primarily induced by developments in Information Technology. The foremost avenue for change is through the institution providing the foundation of the industry - copyright, which [may] be largely disabled. The oddly global and local structure of the music industry [,premised on copyrights, might] be undergoing some fundamental changes. The roles of music publishers and record companies especially [may be] about to alter. In an institutional economic analysis, I will analyze the present situation in this industry, where Information Technology impacts on this system, and how in general the industry is likely to change. [The original article was featured in the May of 2000 issue of First Monday - much has changed since then, but much of my original text still seems to have some validity. What may have changed, however, are the likely prospects for this industry, especially for incumbent firms.]","",""
"2001","Mixing with Records","                           Introduction        """"Doesn't that wreck your records?""""        This is one of the first things I generally get asked when someone          watches me at work in my home or while spinning at a party. It          reminds me of a different but related question I once asked someone          who worked at Rotate This!, a particularly popular Toronto DJ refuge,          a few days after I had bought my first turntable:        DJO: """"How do you stop that popping and crackling sound your record          gets when you scratch back and forth on the same spot for a while?""""        CLERK: """"You buy two copies of everything, one you keep at home all          wrapped-up nice and never use, and the other you mess with.""""        My last $150 had just managed to pay for an old Dual direct drive          record player. The precious few recently-released records I had were          gifts. I nodded my head and made my way over to the rows of disks          which I flipped through to make it look like I was maybe going to buy          something. Lp cover after lp cover stared back at me all with names I          had absolutely never heard of before, organised according to a hyper-          hybridised classification scheme that completely escaped my          dictionary-honed alphabetic expectations. Worst of all, there seemed          to be only single copies of everything left! A sort of outsider's          vertigo washed over me, and 3 minutes after walking into unfamiliar          territory, I zipped back out onto the street. Thus was to begin my          love/hate relationship with the source of all DJ sounds, surliness          and misinformation--the independent record shop. My query had          (without my planning) boldly pronounced my neophyte status. The          response it solicited challenged my seriousness. How much was I           willing to invest in order to ride """"the wheels of steel""""?        Sequence 1        Will Straw describes the meteoric rise to prominence of the CD format,                  If the compact disk has emerged as one of the most dazzlingly   effective of commodity forms, this has little to do with its   technical superiority to the vinyl record (which we no longer   remember to notice). Rather, the effectiveness has to do with its   status as the perfect crossover consumer object. As a cutting-edge   audiophile invention, it seduced the technophilic, connoisseurist   males who typically buy new sound equipment and quickly build   collections of recordings. At the same time, its visual refinement   and high price rapidly rendered it legitimate as a gift. In this,   the CD has found a wide audience among the population of casual   record buyers.(61)        Straw's point has to do with the fate of musical recordings within          contemporary commodity culture. In the wake of a late 70's record          industry slump, music labels turned their attention toward the          recapturing of casual record sales (read: aging baby boomers). The          general          shape of this attempt revolved around a re-configuring of the record-          shopping experience dedicated towards reducing """"the intimidation seen          as endemic to the environment of the record store.""""(59) The CD          format, along with the development of super-sized, general interest          (all-genre) record outlets has worked (according to Straw) to          streamline record sales towards more-predictable patterns, all the          while causing less """"selection stress.""""(59) Re-issues and          compilations, special-series trademarks, push-button listening          stations, and maze-like display layouts, combined with department          store-style service (""""Can I help you find anything?"""") all work          towards eliminating the need for familiarity with particular music        """"scenes"""" in order to make personally gratifying (and profit          engendering) musical choices. Straw's analysis is exemplary in its          dissatisfaction with treating the arena of personal musical choice as          unaffected by any constraints apart from subjective matters of taste.        Straw's evaluation also isolates the vinyl record as an object          eminently ready (post-digital revolution) for subcultural          appropriation. Its displacement by the CD as the dominant medium for          collecting recorded music involved the recasting of the turntable as          outdated and inferior, thereby relegating it to the dusty attic,          basement or pawn shop (along with crates upon crates upon crates of          records). These events set the stage for vinyl's spectacular rise          from the ashes. The most prominent feature of this re-emergence has          to do not simply with possession of the right kind of stuff (the          cachet of having a music collection difficult for others to borrow           aside), but with what vinyl and turntable technology can do.        Bridge        In Subculture: The Meaning of Style, Dick Hebdige claims that          subcultures are,                  cultures of conspicuous consumption...and it is through the            distinctive rituals of consumption, through style, that the            subculture at once reveals its """"secret identity"""" and communicates            its forbidden meanings. It is basically the way in which commodities            are used in subculture which mark the subculture off from more            orthodox cultural formations.(103                   Hebdige borrows the notion of bricolage from Levi Strauss in order          to describe the particular kind of use subcultures make of the          commodities they appropriate. Relationships of identity, difference          and order are developed from out of the minds of those who make use          of the objects in question and are not necessarily determined by          particular qualities inherent to the objects themselves. Henceforth a          safety pin more often used for purposes like replacing missing          buttons or temporarily joining pieces of fabric can become a punk          fashion statement once placed through the nose, ear or torn Sex          Pistols tee-shirt. In the case of DJ culture, it is the practice of          mixing which most obviously presents itself as definitive of          subcultural participation. The objects of conspicuous consumption in          this case--record tracks.         If mixing can be understood as bricolage, then attempts """"to discern          the hidden messages inscribed in code""""(18) by such a practice are not          in vain. Granting mixing the power of meaning sets a formidable          (semiotic) framework in place for investigating the practice's          outwardly visible (spectacular) form and structure. Hebdige's          description of bricolage as a particularly conspicuous and codified          type of using, however, runs the risk of privileging an account of          record collecting and mixing which interprets it entirely on the          model of subjective expression.(1.) What is necessary is a means of          access to the dialogue which takes place between a DJ and her records          as such. The contents of a DJ's record bag (like Straw's CD shopping          bag) are influenced by more that just her imagination, pocket book          and exposure to different kinds of music. They are also determined in          an important way by each other. Audio mixing is not one practice, it          is many, and the choice to develop or use one sort of skill over          another is intimately tied up with the type and nature of track one           is working with.        Sequence 2        The raw practice of DJing relies heavily on a slider integral to DJ          mixers known as the _cross-fader_(ital). With the standard DJ set up,          when the cross-fader is all the way to the left, the left turntable          track plays through the system; vice versa when the fader is all the          way to the right. In between is the """"open"""" position which allows both          inputs to be heard simultaneously. The most straightforward mixing          technique, """"cutting,"""" involves using this toggle to quickly switch          from one source to another--resulting in the abrupt end of one sound-          flow followed by its instantaneous replacement. This technique can be          used to achieve a variety of different effects--from the rather          straightforward stringing together of the final beat of a four bar          sequence from one track with a strong downbeat from something new in          order to provide continuous, but sequential musical output, to the          thoroughly difficult practice of """"beat juggling,"""" where short          excerpts of otherwise self-contained tracks (""""breaks"""") are isolated          and then extended indefinitely through the use of two copies of the          same record (while one record plays, the DJ spins the other back to          the downbeat of the break in question, which is then released in          rhythm). In both cases timing and rhythm are key. These features of          the practice help to explain DJ predilections for tracks which make          heavy, predictable use of their rhythm sections.        """"Blending"""" is a second technique which uses the open position on the          cross-fader to mix two inputs into a live sonic collage. Tempo,          rhythm and """"density"""" of source material have an enormous impact on          the end result. While any two tracks can be layered in this way,          beats that are not synchronized are quick to create cacophony, and          vocals also tend to clash dramatically. Melodic lines in general pose          certain challenges here since these are in particular keys and have          obvious starts and finishes. This is one reason why tracks produced          specifically for DJing often have such long, minimal intros and          exits. This makes it much easier to create """"natural"""" sounding blends.          Atmospheric sounds, low-frequency hums, speech samples and repetitive          loops with indeterminate rhythm structures are often used for these          segments in order to allow drawn-out, subtle transitions when moving          between tracks. If an intro contains a fixed beat (as is the case          often with genres constructed specifically for non-stop dancing like          house, techno and to some extent drum and bass), then those who want          seamless blends need to """"beat match"""" if they want to maintain a          dancer's groove. The roots of this technique go back to disco and          demand fairly strict genre loyalty in order to insure that a set's          worth of tracks all hover around the same tempo, defined in beats-per-          minute, or BPMs. The basic procedure involves finding the downbeat of          the track one wishes to mix through a set of headphones, releasing          that beat in time with the other record while making fine tempo-          adjustments via the turntable's pitch control to the point where the          track coming through the earphones and the track being played over          the system are in synch. The next step is """"back-spinning"""" or """"needle          dropping"""" to the start of the track to be mixed, then releasing it          again, this time with the cross-fader open. Volume levels can then be          adjusted in order to allow the new track to slowly take prominence          (the initial track being close to its end at this point) before the          cross-fader is closed into the new position and the entire procedure          is repeated.         Scratching is perhaps the most notorious mixing technique and          involves the most different types of manipulations. The practice is          most highly developed in hip hop (and related genres like drum and          bass) and is used both as an advanced cutting technique for moving          between tracks as well as a sonic end-in-itself. It's genesis is          attributed to a South Bronx DJ known as Grand Wizard Theodore who was          the first (1977) to try to make creative use of the sound associated          with moving a record needle back and forth over the same drumbeat, a          phenomena familiar to DJs used to cueing-up downbeats through          headphones. This trick is now referred to as the """"baby scratch,"""" and          it along with an ever-increasing host of mutations and hybrids make-          up the skills that pay the bills for hip hop DJs. In the case of many          of these techniques, the cross-fader is once again used heavily in          order to remove unwanted elements of particular scratches from the          mix, as well as adding certain staccato and volume-fading effects.          Isolated, """"pure"""" sounds are easiest to scratch with and are therefore          highly sought after by this sort of DJ--a pastime affectionately          referred to as """"digging in the crates."""" Sources of such sounds are          extremely diverse, but inevitably revolve around genre's which use          minimal orchestration (like movie-soundtracks), accentuated rhythms          with frequent breakdowns (like funk or jazz), or which eschew musical           form all together (like sound-effects, comedy and children's records).        Exit        To answer the question which started this investigation, in the end,          how wrecked my records get depends a lot on what I'm using them for.          To be sure, super-fast scratching patterns and tricks that use lots          of back-spinning like beat-juggling will eventually """"burn"""" static          into spots on one's records. But with used records costing as little          as $1 for three, and battle records (2.) widely available, the effect          of this feature of the technology on the actual pursuit of the          practice is negligible. And most techniques don't noticeably burn          records at all, especially if a DJ's touch is light enough to allow          for minimal tone-arm weight (a parameter which controls a turntable's          groove-tracking ability). This is the kind of knowledge which comes          from interaction with objects. It is also the source of a great part          of the subcultural bricoleur's stylistic savvy. Herein lies the          essence of the intimidating power of the indie record shop--its          display of intimate, physical familiarity with the hidden          particularities of the new vinyl experience. Investigators confronted          with such familiarity need to find ways to go beyond analyses which          stop at the level of acknowledgment of the visible logic displayed by          spectacular subcultural practices if they wish to develop nuanced          accounts of subcultural life. Such plumbing of the depths often          requires listening in the place of observing--whether to first-hand          accounts collected through ethnography or to the subtle voice of the          objects themselves.        (1.) An example of such an account: """"DJ-ing is evangelism; a desire          to share songs. A key skill is obviously not just to drop the          popular, well-known songs at the right part of the night, but to pick          the right new releases, track down the obscurer tunes and newest          imports, get hold of next month's big tune this month; you gather          this pile, this tinder, together, then you work the records, mix          them, drop them, cut them, scratch them, melt them, beat them all          together until they unite. Voilà; disco inferno.""""   Dave Haslam, """"DJ Culture,"""" p. 169.        (2.) Records specifically designed by and for scratch DJs and which          consist of long strings of scratchable sounds.                              References         Haslam, David. """"DJ Culture."""" The Clubcultures Reader. Oxford:            Blackwell Publishers. 1997          Hebdige, Dick. Subculture: The Meaning of Style. London: Melvin and               Co. Ltd.. 1979          Straw, Will. """"Organized Disorder: The Changing Space of the Record               Shop."""" The Clubcultures Reader. Oxford: Blackwell Publishers. 1997                         ","",""
"2001","Taking Creative Licence","                            Creators do not just 'create' or 'act' -- they are privileged agents, points of origin, sources of innovation and transformation. Within religious systems, creators can exist in an extra-discursive real beyond nature and culture, functioning as the origin of the word and being. They can be supernatural, existing outside nature to influence earthly events via strange powers. They can also be 'supra' natural -- above nature -- capable of acts that both break and establish laws to which the created are subject. Yet, these types of creators only seem to exist through the cultural economies which allow their representation. Their roles and personas can differ with the production, combination and utilisation of selected characterisations: in other words, creators are created.             As these texts explore, the idea of creator is a site of textual contestation, where creations must be authenticated not only by their authors but by their believers. These fictive acts and others like them, explored to great narrative detail in 'The Fall of Every Sparrow', contribute to the way we collectively construe and construct the idea of creators. Yet the notion of 'creating' used here can also be understood as a process of transformation and, in this sense, it is argued that creators 'act', that they produce and position the object of their creation as a social process or discrete detail to which people respond accordingly. It is in such an environment that society can claim to collectively worship the 'works of the great masters' and yet not draw evidence of an artist's signature from an almighty creator written in the living world. And though it might remain unclear or at least debatable whether these 'masters' truly perceived themselves as such, it is clear that from time to time society requires its citizens to legitimise such positioning through culturally accepted activities and institutions: for example, gala musical performances, poetry and prose readings, publications and book launches, art galleries and festivals, etc.             Our feature article, A Remarkable Disappearing Act: immanence and the creation of modern things by Warwick Mules, considers modern creation not as a phenomenon of the gifted artistic individual, but as present in the mediated spaces of the everyday. Drawing upon the theories of Latour and Deleuze and Guattari, he argues that the mode of desire of contemporary consumer culture is """"the ghost of a certain kind of immanence which has haunted modernity and its projects from the very beginning."""" Mules traces this immanence to Descartes' creation of the modern ego on the paradoxical basis that an autonomous subject is conceivable only on the grounds that it partakes in something outside of itself (in Descartes' case, God). Mules views the commodity as an exemplary modern object which binds consumers into particular fields of immanence (the relations of consumer formations) in their acts of consumer self-creation.             William J Wilson's fictional work, The Fall of Every Sparrow, recounts the last entry made by one Brother Clothren, an archeotheist whose main duty is to 'mark the fall of every sparrow'. This is an engaging and original piece, exploring concepts of deities 'wrought into existence solely by the collective belief and adoration of the worshipful races' and reflecting upon our own constructions of gods through irony in its evocative play on the contemporary death of the Terrene god Yahweh: 'Tell me about your gods', writes Wilson, 'and I will reveal the inmost secrets of you heart'. This is a piece that defies one reading – it's philosophical penetration demands additional readings.             In The Documentary Photographer as Creator Maria Mitropoulos investigates the tension between creation and the representation of events in the field of documentary photography. She traces longstanding debates in the field between those who emphasise the faithful recording of events, and those who—regarding the technological manipulation of images as a legitimate means of enhancing their impact—emphasise the expressive potentials of the medium. By tackling these issues she argues for the reinstatement of the referent (or the semiotic trace of it) as an object of critical inquiry. In her own conclusions she attempts to avoid the impasse between naïve realism and thoroughgoing constructionism, acknowledging instead how documentary photography may contribute to the becoming of reality.             Bev Curran analyses two novels—Le désert mauve by Nicole Brossard and The English Patient, by Michael Ondaatje— which exemplify """"how a translator may flaunt her creativity, and allow the cultural position of the translator vis à vis language, history, or gender to be critically exposed by the text itself."""" In Portrait of the Translator as Artist, she proceeds from a deconstruction of a received cultural opposition between the author and the translator, in which the activity of former is viewed as creative and that of the latter as derivative. She suggests that translation in the broader sense of an openness to textuality is a creative process which acknowledges influence, positionality and contradictory currents. It allows the creative subject to be transformed in and by versions of reality as a result of giving up the pretence to creative autonomy.             In That All May Be One: Co-creating God, community and religion within the Catholic sisters of St. Joseph, Patricia Foley explores the relationship between goals of self and the goals of religious institutions in the pursuit of social justice. In a personal and touching work about her sister's lure towards a religious organisation providing the opportunity to be 'involved in creative change', Foley considers the 'creation of new possibilities in the expression of faith'. Extending her argument beyond her concerns with her sister, Foley asks perhaps for a reconsideration of the overall location and situation of 'women religious' within and without the community. Foley suggests that contemporary forms of ministry for women can be diverse and empowering in application, which acknowledge more an individual's sense of creative autonomy than following the traditional image of a nun secluded within convent walls, unable to effect a difference. Marginalised positions, Foley argues, can become effective locations for change in rather creative ways.             Leanne McRae examines the relationship between crises of masculinity and bodybuilding in Rollins, representation and reality: Lifting the weight of masculinity. She argues that """"The desire to shore-up male power in the face of various 'threats' has called for a corporeal manifestation of masculine dominance."""" Part of this involves the performance of """"superhero"""" myths across the body in order emphasise the supposed ability of men to create themselves and society. The article ends with a consideration of how rock star/bodybuilder Henry Rollins occupies, but plays with superhero roles, simultaneously embracing and deconstructing associated myths.             Finally, in an extended work, Juliette Crooks concludes this publication by interrogating the traditional depiction of Prometheus being tortured night upon night as perhaps the 'quintessential image of masculinity in crisis'. With a view to contextualising the relationship between creator and created, Crooks examines 'the usurping of maternal (creative) power by patriarchy' and the various experimental models in which masculine identity might be recreated in the contemporary age.             In closing, it can be argued that on the interpersonal, metaphorical, iconic or philosophical status of 'creators', cultural history shows their continual design. The articles in this issue deal with modern concepts of creation, from politics of self and creative autonomy, to the emerging linguistic foreplay between different forms of media and expression. The Romantics invented the author in the form of the creative artist-come-genius who is the originator of unique artistic impulses conceived in accordance with his/her own laws. Such creators seem peculiarly contemporary and it would be fair to argue that the idea of self-creation has stood behind many modern liberal concepts of agency. Yet it has also become the target of critique with the rise of constructionism, which emphasises the agency of language and society in determining subjectivity. And when such agency is debated, we can at least, according to some existentialists and liberals, count on the ability of the authentic individual to have the power to create him or her self. But as this publication aims to demonstrate, not all creators are created equally but are subject to the needs and desires of their worshippers.                      ","",""
"2001","The social organization of audio piracy on the Internet"," In this article we describe and analyze the emerging audio piracy (MP3) subculture on the Internet. We present the first sociological analysis of this system - a `virtual community' that is revolutionizing the production of popular music. We seek to explain not only the internal social structure of the MP3 community, but also strive to understand how the entire global network of musical distribution and production may be affected by its activity. Particular attention is paid to the role structure that operates within the audio piracy subculture, issues of status and power, the division of labor, as well as questions of social conflict and resolution. The conclusion offers some speculations concerning the impact of MP3 technology on the trajectory of popular music. ","",""
"2001","Programming philosophies and the rationalization of music radio"," Deregulation and ownership concentration have been accompanied by increased rationalization of programming strategies in commercial music radio in many industrial nations. However, understanding of the impact of these trends on music programming is incomplete because little research has examined music radio's `culture of production'. This article addresses this deficit by exploring the knowledge frameworks that radio programmers draw on to transform records into music programming. Interviews with music programmers working at radio stations in the USA reveal fundamental variation in how culture production is managed in this industry. I account for this variation by distinguishing four programming philosophies that guide and legitimate programmers' choice of programming strategies. Finally, I describe the integration of these philosophies into programmers' knowledge frameworks by considering their impact on music programming, and the structural factors that accommodate and constrain each philosophy. ","",""
"2001","Renegade Refrains"," Debate over the ethics of MP3 file sharing has overshadowed intellectual inquiry into the reasons why music has been such a sought after commodity for downloading. This paper proposes a Deleuze/Guattarian inspired conceptualisation of affect to ascertain the drive behind the phenomenon we call the 'MP3 revolution'. The claim is that music has been responsible for the internet's transition from static to dynamic medium as the affective allure of the MP3 codec solicits territorial production through reception. Ritual, rhythms and refrains order our way through the chaos of the web and this paper proposes that MP3 offers temporal potentialities and existential 'becoming' that provide new affective dimensions to the previously static nature of the web. With such a proliferation of writing on MP3 and peer-to-peer networking, this article is concerned with why music is worth downloading and finally, how capital has sought to commodify this territory that MP3 users created. ","",""
"2001","Copyright in a frictionless world: Toward a rhetoric of responsibility","In this paper, the author reviews the history and application of copyright and concludes that, although promoted as being in the interests of authors, it is designed in such a way as to be primarily a right which benefits distributors and publishers. The author identifies a number of difficulties faced by distributors and publishers in enforcing their rights in an age where the various sources of """"friction"""" which once limited infringement are being constantly reduced. In particular, in the emerging frictionless world the typical targets of the holder of a copyright monopoly (distributors pirating for profit) are being overtaken by a new breed of target (individuals with a cost reduction motive) and it is uneconomical for a holder of a copyright monopoly to pursue this new breed. The author argues that recent extensions to copyright monopolies add little to the illegality of the infringing acts nor any stigma to the performance of those acts. Instead, they exacerbate one of the main causes of infringement - consumer cynicism as to the benefits to society of the copyright monopoly. The author argues further that, rather than driving further cynicism through more expansive rhetoric relating to rights, holders of a copyright monopoly should instead seek to mollify consumer sentiment and encourage compliance by emphasizing a rhetoric of responsibility in the exercise of those rights. The author proposes three possible principles of responsibility that copyright monopoly holders might evaluate and endorse.","",""
