"year","title","abstract","journal","doi"
"2003","The 'grey digital divide': Perception, exclusion and barriers of access to the Internet for older people","Focussing upon the elderly, this article utilises data discovered as researcher for Age Concern in Wigan (U.K.) and examines the feelings of older people toward the Internet. It explores the reasons why some clients and volunteers choose to use the Internet, whilst others do not, relating these perspectives to the organisations, alongside broader national (U.K.) and EU, commitments to reduce the digital divide. The article argues that for the elderly Internet usability is based upon more than availability of technology. Instead a lack of Web skills among the elderly leads to an opinion that information and communication technologies are for the young, leading to a long-term damage lack of interest in using the Internet.","",""
"2003","Ethnographic Research on the Experience of Japanese Elderly People Online"," Elderly people in Japan are becoming part of virtual communities. This article explores the online experience of such people, how they interact with others and how they construct social support relationships via computer-mediated communication (CMC). This ethnographic research, through participant observation and in-depth interviews, reveals that these elderly people enjoy interaction in a variety of language forms, ranging from haiku to emoticons, by combining traditional text-based Japanese culture with a new virtual culture, despite the limitations of text-based communication. Also, both the immediacy and asynchrony of CMC helps them to construct real human relationships in the virtual community, including social connectedness to others as well as supportive and companionship relationships. The elderly people could create a sense of greater propinquity by sharing their old stories and memories. ","",""
"2004","Creating Text for Older Audiences","       The World Health Organisation has noted the ageing of the world’s population and has emphasised the growing need for older people’s needs to be considered in a range of contexts (WHO 1999, 2001). In Australia, people over the age of 65 currently constitute approximately 13% of the population (Australian Bureau of Statistics [ABS] 2002), but this number is expected to increase to 24% by 2051 (ABS 1999).        As our population ages it will become increasingly necessary to cater to the particular needs of older audiences. This will involve a change in attitudes as the needs of this group have been largely neglected in western cultures and older people continue to be largely invisible in the media (Grossman 1998; Napoli 2002; Thomas and Wolfe 1995).        The ubiquity of the written word and our reliance on this medium in almost every aspect of our lives signifies its importance in modern life. Reliance can become problematic when individuals experience difficulties in comprehending text-based communications (Akutsu, Legge, Ross, and Schuebel 1991). This article explains the problems older people can experience when attempting to read text and provides recommendations to enable communicators to enhance text comprehension among older audiences.        Older audiences        Older people tend to feel generally neglected by the media (Chafetz et al 1998). Previous studies have found that older people are not represented in line with their numbers (Szmigin and Carrigan 2001), and that negative stereotyping of older people is common in the media (de Luce 2001; Nielson and Curry 1997). This cultural bias is reflected in inadequate knowledge and accommodation of the special needs of older audiences when it comes to comprehending text. This has implications not just for the access of older people to sources of news and entertainment, but also for their ability to obtain information important to their health and well-being. Written materials such as brochures are frequently used to disseminate health-related information to older people (Clark et al 1999), and as such there is a need to ensure that we understand how to use text effectively for older audiences.        Biological changes       Quality of eyesight is closely correlated with age (Wahl and Heyl 2003). Deterioration in eyesight usually becomes noticeable in our 40s and 50s (Stuen and Faye 2003). Stuen and Faye (2003) have described the process by which the structure of the eye changes with age. They note that the lens of the eye thickens, hardens, and becomes yellowish in colour. Reduced elasticity in the lens and a tendency for the cornea to scatter light makes it more difficult for older people to focus their eyes, making reading problematic. The pupil shrinks with age, allowing smaller amounts of light to filter into the eye to assist with vision. This results in the need for brighter reading conditions, but not too bright as glare can also interfere with light entering the deteriorating cornea.        As well as physical alterations to the eye, changes in cognitive capacity are also closely associated with ageing (Spotts and Schewe 1989). Wahl and Heyl (2003) postulate that the ageing of the central nervous system results in the deterioration of the neural pathways to the brain resulting in slower cognitive processing, including the processing of visual stimuli. Attentional capacity reduces with age, which means cognitive processing becomes more demanding (Moschis 1992). The outcome of these changes is that the older person experiences increasing difficulty in absorbing new information and evaluating unfamiliar stimuli (Moschis 1994). In particular, it appears more difficult for older audiences to remember new information that contradicts previously learned information (Rice and Okun 1994). Despite these changes in cognitive capacity, older people are reported as being able to assimilate information effectively if given ample time to do so (Moschis 1992; Tongren 1988). In addition, ensuring that new information relates to existing knowledge is likely to enhance comprehension and retention (Clark et al. 1999; Rice and Okun 1994).        Implications for text style and presentation       Age-related changes in visual acuity and cognitive processing result in the need for modifications in styles and presentation of text to maximise comprehension by older audiences. In terms of text style, font size may need to be slightly larger (Braus 1995), but not too large as people of all ages can experience reading difficulties when text is too large or too small (Akutsu et al. 1991). There are warnings against the use of all upper-case text as this impacts negatively on readability (Braus 1995). Colour may need to be manipulated to maximise contrasts to facilitate text discernment (Fairley et al 1997; Spotts and Schewe 1989). Black on white provides a high level of contrast, while shades of the same colour (for example, dark brown on light brown) provide much lower levels of contrast. Colours in the blue-green range can be particularly difficult for older eyes to discern (Braus 1995; Spotts and Schewe 1989). The use of bright colours such as red, orange, and yellow are recommended as they are relatively easy to distinguish (Clark et al. 1999). Text should be printed on matte rather than glossy paper and presented in non-glare environments to enhance readability (Braus 1995; Spotts and Schewe 1989).        In terms of text presentation, the emphasis is on selecting an appropriate message and locating it carefully. There is general consensus that information should be confined to a small number of important points that are communicated simply and explicitly (Clark et al. 1999; Rice and Okun 1994; Spotts and Schewe 1989; Tooth, Clark, and McKenna 2000). This means using concrete terms whenever possible and using abstract terms only when necessary (Clark et al. 1999). It is important to ensure that extraneous information is excluded and the most pertinent information provided first to reduce processing workload (Spotts and Schewe 1989; Tooth et al. 2000). Repetition appears particularly critical in ensuring information is retained by older audiences (Clark et al. 1999).        As older readers have greater trouble differentiating between previously learned information and new information (Clark et al. 1999), it is important to ensure that messages contain information that is related to existing knowledge in a way that will enhance assimilation (Rice and Okun 1994). It helps to locate information in uncluttered contexts and to use short lines and paragraphs (Fairley et al. 1997; Spotts and Schewe 1989). Using pictures to reinforce the message in the text can be effective (Moschis 1992), although the pictures should also be concrete rather than abstract (Clark et al. 1999). It is particularly important to test written materials designed for older audiences prior to dissemination to ensure the right messages are being received (Clark et al. 1999; Tooth et al. 2000).        To conclude, there co-exists an awareness of population ageing and a cultural bias against older people that has resulted in relatively little knowledge of the optimal design of text for older people. This article has argued that the physical changes associated with aging have significant implications for the design and presentation of text. Steps should thus be taken to ensure that written communications are modified to better meet the needs of older audiences.                 Works Cited          Akutsu, H., G. E. Legge, J. A. Ross, and K. J. Schuebel. """"Psychophysics of Reading - X. Effects of Age-Related Changes in Vision"""". Journal of Gerontology 46.6 (1991): 325-331.            Australian Bureau of Statistics. Older People, Australia: A Social Report, Canberra, 1999.            Australian Bureau of Statistics. 2001 Census Basic Community Profile and Snapshot, Australia, Canberra, (2002.            Braus, P. """"Vision in an Aging America"""". American Demographics 17.6 (1995): 34-38            Chafetz, P. K., H. Holmes, K. Lande, E. Childress, and H. R. Glazer. """"Older Adults and the News Media: Utilization, Opinions, and Preferred Reference Terms"""". Gerontologist 38.4 (1998): 481-489.            Clark, K. L., R. AbuSabha, A. von Eye, and C. Achterberg. """"Text and Graphics: Manipulating Nutrition Brochures to Maximize Recall"""". Health Education Research 14.4 (1999): 555-564.            de Luce, J. """"Silence at the Newsstands"""". Generations 25.3 (2001): 39-43.            Fairley, S., G. P. Moschis, H. M. Meyers, and A. Thiesfeldt. """"The Experts Sound Off"""". Brandweek 38.30 (1997): 24-25.            Grossman, L. K. """"Aging Viewers: The Best is Yet to Be"""". Columbia Journalism Review 36.5 (1998): 68.            Moschis, G. P. Marketing to Older Consumers. Westport, Connecticut: Quorum, 1992.            Moschis, G. P. Marketing Strategies for the Mature Market. Westport, Connecticut, Quorom, 1994.            Napoli, P. N. """"Audience Valuation and Minority Media: An Analysis of the Determinants of the Value of Radio Audiences"""". Journal of Broadcasting &amp; Electronic Media 46.2 (2002): 169-184.            Nielson, J. and K. Curry. """"Creative Strategies for Connecting with Mature Individuals"""". Journal of Consumer Marketing 14.4 (1997): 310-322.            Rice, G. E. and M. A. Okun. """"Older Readers' Processing of Medical Information that Contradicts their Beliefs"""". Journal of Geronotology 49.3 (1994): 119-128.            Szmigin, I. and M. Carrigan. """"Learning to Love the Older Consumer"""". Journal of Consumer Behaviour 1.1 (2001): 22-34.            Spotts, H. E. and C. D. Schewe. """"Communicating with the Elderly Consumer: The Growing Health-Care Challenge"""". Journal of Health Care Marketing 9.3 (1989): 36-44.            Stuen, C. and E. E. Faye. """"Vision Loss: Normal and Not Normal Changes among Older Adults"""". Generations 27.1 (2003): 8-14.            Thomas, V. and D. B. Wolfe. """"Why Won't Television Grow Up?"""" American Demographics 17.5 (1995): 24            Tongren, H. N. """"Determinant Behavior Characteristics of Older Consumers"""". Journal of Consumer Affairs 22.1 (1988): 136-157.            Tooth, L., M. Clark, and K. McKenna. """"Poor Functional Health Literacy: The Silent Disability for Older People"""". Australasian Journal on Ageing 19.1 (2000): 14-22.            Wahl, H. and V. Heyl. """"Connections Between Vision, Hearing, and Cognitive Function in Old Age"""". Generations 27.1 (2003): 39-45.            World Health Organization. Action Towards Active Ageing. Geneva, (1999). Available: http://www.who.int/archives/whday/en/pages1999/whd99_8.html. Accessed 13/11/2001.            World Health Organization. Health and Ageing: A Discussion Paper. Geneva, 2001.                           Citation reference for this article         MLA Style          Pettigrew, Simone. """"Creating Text for Older Audiences"""" M/C: A Journal of Media and Culture &lt;http://www.media-culture.org.au/0401/010-pettigrew.php&gt;.          APA Style          Pettigrew, S. (2004, Jan 12). Creating Text for Older Audiences. M/C: A Journal of Media and Culture, 7, &lt;http://www.media-culture.org.au/0401/010-pettigrew.php&gt;               ","",""
"2005","From Eleanor Rigby to Nannanet: The greying of the World Wide Web"," The proportion and number of wired seniors is small. A grey gap punctuates in the digital divide. The World Wide Web is not a panacea or salve for the isolation and ageism that confronts senior citizens. Yet a proactive and political desire to wire those who are living, dancing, talking and thinking in God’s Waiting Rooms around the world provide one more safety net and social safeguard to collectivize the dispersed and dispossessed. This article uses quantitative and qualitative studies to investigate how and why older populations dis/connect from the digital environment. Commencing with international surveys monitoring Web users, the study then drills down to regions with a high proportion of older residents, exploring if and then how seniors use the World Wide Web.  ","",""
"2005","Is the digital divide between young and elderly people increasing?"," Elderly people still play a minor role in research on information needs and usage patterns of Internet users. Online research and advocacy groups look optimistically at the (economic and social) potential of the active and technology–skilled elderly; other approaches dealing with the social appropriation of technology see obstacles and stress the dangers of an increasing digital divide between generations. Our objective is to refer to taken for granted normative assumptions of the digital divide discourse, highlighting different requirements for the appropriation of the Internet. Using the concept of technological generations we look at formal and informal learning of young and elderly people in the German context. We use survey material and field impressions we gained in various technology related studies. The results show that the """"two worlds apart"""" assumption (young vs. elderly people) is too simplistic. Factors like gender, education and socio–economic status still play an important role for acceptance and diffusion of a technology. The diffusion rate among the elderly is increasing, but will continue to lag behind the figures of the young users. Cultural preparations and easy access modes are essential for the elderly, who could make use of latecomer advantages. Informal learning and peer group support will be crucial for the diffusion of the Internet among the elderly. In our conclusions we look at the specific social status of the elderly cohort, which makes a comparison with other social groups very difficult.  ","",""
"2005","Less is more in Web search interfaces for older adults"," We have previously found the elderly users to face several usability problems with the current search engines. Thus, we designed an elderly–friendly search interface, Etsin. To evaluate the success of the design, a usability study was conducted for comparing the usability of Etsin and Google. The participants faced fewer usability problems when using Etsin than Google and they valued the clarity of the Etsin interface. In conclusion, elderly users benefit from a simplified search engine interface that is easy to understand and that takes into account age–related issues.   ","",""
"2005","‘Getting on’: older New Zealanders’ perceptions                 of computing"," This article explores older New Zealanders’ perceptions of the barriers to, benefits and negative consequences of computer-based information and communication technologies (ICTs) through the analysis of focus group discussions involving 98 respondents. Older people engage with computers in a context constituted by discourses positioning them as declining in the ability to learn skills such as computing, but creating a burden on society if they do not. In this paradoxical context, participants identified emotional and material barriers, as well as benefits and negative consequences to computer use that are shaped by age and gender. Significant gaps between the New Zealand Government’s identification of the benefits of computing for older people and the benefits identified by older people themselves are highlighted. The article argues for the need for a more balanced approach acknowledging potential negative consequences, promoting the ‘people-centred’ benefits of computer use over and above the national economic benefits emphasized in the government’s drive to encourage older people’s uptake of computer-based ICTs. ","",""
"2006","Perceptions of computer learning among older Americans and older Chinese","This study examines, compares, and contrasts older Americans’ and older Chinese’s perceptions of computer learning. Semi–structured, open–ended interviews were conducted among members of two senior–oriented computer training organizations: SeniorNet in the U.S. and OldKids (lao xiaohai) in China. Major findings include: first, American and Chinese participants share a similar, strong interest in learning in general and computer learning in particular, because they agree that computers present constant mental challenges and thus are useful for keeping the mind active, which suggests a non–culturally specific phenomenon. Second, for American participants, the computer is one of many means to keep the mind active, while for Chinese participants, the computer is the most important means to this end. Finally, for some older Chinese participants, computer learning is perceived as a means to fulfill old dreams that were interrupted by the Cultural Revolution, suggesting a culturally specific phenomenon. Implications and future research questions are discussed.","",""
"2008","FROM HAVE NOTS TO WATCH DOGS","Senior citizens are often positioned as ‘have nots’ in the digital age, but internet use among older Americans ranges from 68 per cent among those just entering their senior years to 17 per cent of those age 75+. About 70 per cent of online seniors report using the internet for health information. This study uses grounded theory to explore online health communication among older Americans. Open-ended survey responses from 357 internet users age 55+ were analyzed. Selective coding categories were: empowerment, personal and professional communities, and watchdogs and peer assumptions. These themes are discussed in the context of health communication literature with suggestions for future research.","",""
"2008","Should We Be Concerned That the Elderly Don't Text?","The elderly are generally “out of the loop” when it comes to texting and other new technologies. On the one hand, the elderly do not often send text messages and thus signal their ability and willingness to use the medium. On the other hand, stereotyping by the younger users perhaps inhibits them from sending text messages to the elderly. Is the non-use of texting by the elderly because of self-exclusion or lack of exposure or both? Should this be of concern to us?","",""
