"year","title","abstract","journal","doi"
"2000","Shaping the Web: Why the Politics of Search Engines Matters","This article argues that search engines raise not merely technical issues but also political ones. Our study of search engines suggests that they systematically exclude (in some cases by design and in some, accidentally) certain sites and certain types of sites in favor of others, systematically giving prominence to some at the expense of others. We argue that such biases, which would lead to a narrowing of the Web's functioning in society, run counter to the basic architecture of the Web as well as to the values and ideals that have fueled widespread support for its growth and development. We consider ways of addressing the politics of search engines, raising doubts whether, in particular, the market mechanism could serve as an acceptable corrective.","",""
"2001","The effects of September 11 on the leading search engine","This article examines how people used the Internet in general, and Google in particular, to seek and to deliver information about lives lost and damage inflicted by the terrorists attacks of September 11.","",""
"2001","Can navigational assistance improve search experience? A user study","Providing navigational aids to assist users in finding information in hypertext systems has been an ongoing research problem for well over a decade. Despite this, the incorporation of navigational aids into Web search tools has been slow. While search engines have become very efficient in producing high quality rankings, support for the navigational process is still far from satisfactory. To deal with this shortcoming of search tools, we have developed a site specific search and navigation engine that incorporates several recommended navigational aids into its novel user interface, based on the concept of a user trail. Herein, we report on a usability study whose aim was to ascertain whether adding semi-automated navigational aids to a search tool improves users' experience when """"surfing"""" the Web. The results we obtained from the study revealed that users of the navigation engine performed better in solving the question set posed than users of a conventional search engine. Moreover, users of the navigation engine provided more accurate answers in less time and with less clicks. Our results indicate that adding navigational aids to search tools will enhance Web usability and take us a step further towards resolving the problem of """"getting lost in hyperspace"""".","",""
"2002","Image search on the web","The storage and retrieval of multimedia has become a requirement for many information systems. This paper presents a comprehensive survey of image search engines, with many clarifying comments. First, we looked at image search engine architecture, followed by the role of the crawler in detecting images. We reviewed the common World Wide Web based systems for image retrieval developed in research institutions and in commercial business. A comparative performance study between the existing engines is also presented.","",""
"2003","Search engine personalization: An exploratory study","Web search engines are beginning to offer personalization capabilities to users. Personalization is the ability of the Web site to match retrieved information content to a user's profile. This content can be set explicitly by the user or derived implicitly by the Web site using such user profile information as zip code, birth date, etc. In this paper we report findings from a study qualitatively and quantitatively assessing the current state of personalization on 60 search engine Web sites and the personalization features available. We examined: (1) how many search engines Web sites currently offer personalization features; and, (2) the type of features that can be personalized. Findings show that: (1) eight (13 percent) of the 60 search engines, including Yahoo, AOL, Lycos, Excite and Netscape, enabled some level of personalization; and, (2) personalization features are largely related to e-mail, business and financial information, searching of a reference tool, such as yellow pages, entertainment listings, sports, and news headlines. The breadth and depth of personalization features varied across search engines, with a mean number of two personalization features per site. """"My Yahoo"""" had the most extensive personalization feature capability. Our findings show that despite the high level of interest in Web personalization, most search engine Web sites currently offer no or limited personalization features.","",""
"2004","Internet time and the reliability of search engines","Search engines are unreliable tools for data collection for research that aims to reconstruct the historical record. This unreliability is not caused by sudden instabilities of search engines. On the contrary, their operational stability in systematically updating the Internet is the cause. We show how both Google and Altavista systematically relocate the time stamp of Web documents in their databases from the more distant past into the present and the very recent past. They also delete documents. We show how this erodes the quality of information. The search engines continuously reconstruct competing presents that also extend to their perspectives on the past. This has major consequences for the use of search engine results in scholarly research, but gives us a view on the various presents and pasts living side by side in the Internet.","",""
"2004","Do you """"google""""? Understanding search engine use beyond the hype","Much anecdotal evidence suggests that Google is the most popular search engine. However, such claims are rarely backed up by data. The reasons for this are manifold, including the difficulty in measuring search engine popularity and the multiple ways in which the concept can be understood. Here, I discuss the sources of confusion related to search engine popularity. It is problematic to make unfounded assumptions about general users’ search engine choices because by doing so we exclude a large number of people from our discussions about systems development and our understanding of how the average user finds information online.","",""
"2004","Do Web search engines suppress controversy?","Do Web search engines suppress controversy? by Susan L. Gerhart  Web behavior depends upon three interlocking communities: (1) authors whose Web pages link to other pages; (2) search engines indexing and ranking those pages; and (3) information seekers whose queries and surfing reward authors and support search engines. Systematic suppression of controversial topics would indicate a flaw in the Web’s ideology of openness and informativeness. This paper explores search engines’ bias by asking: Is a specific well–known controversy revealed in a simple search? Experimental topics include: distance learning, Albert Einstein, St. John’s Wort, female astronauts, and Belize. The experiments suggest simple queries tend to overly present the """"sunny side"""" of these topics, with minimal controversy. A more """"Objective Web"""" is analyzed where: (a) Web page authors adopt research citation practices; (b) search engines balance organizational and analytic content; and, (c) searchers practice more wary multi–searching.","",""
"2005","Finding information on the World Wide Web: A specialty meta–search engine for the academic community"," The Web is continuing to grow rapidly and search engine technologies are evolving fast. Despite these developments, some problems still remain, mainly, difficulties in finding relevant, dependable information. This problem is exacerbated in the case of the academic community, which requires reliable scientific materials in various specialized research areas.  We propose that a solution for the academic community might be a meta–search engine which would allow search queries to be sent to several specialty search engines that are most relevant for the information needs of the academic community. The basic premise is that since the material indexed in the repositories of specialty search engines is usually controlled, it is more reliable and of better quality.  A database selection algorithm for a specialty meta–search engine was developed, taking into consideration search patterns of the academic community, features of specialty search engines and the dynamic nature of the Web.  This algorithm was implemented in a prototype of a specialty meta–search engine for the medical community called AcadeME. AcadeME’s performance was compared to that of a general search engine — represented by Google, a highly regarded and widely used search engine — and to that of a single specialty search engine — represented by the medical Queryserver. From the comparison to Google it was found that AcadeME contributed to the quality of the results from the point of view of the academic user. From the comparison to the medical Queryserver it was found that AcadeMe contributed to relevancy and to the variety of the results as well.  ","",""
"2005","What’s the Buzz about? An empirical examination of Search on Yahoo!"," We present an analysis of the Yahoo Buzz Index over a period of 45 weeks. Our key findings are that: (1) It is most common for a search term to show up on the index for one week, followed by two weeks, three weeks, etc. Only two terms persist for all 45 weeks studied — Britney Spears and Jennifer Lopez. Search term longevity follows a power–law distribution or a winner–take–all structure; (2) Most search terms focus on entertainment. Search terms related to serious topics are found less often. The Buzz Index does not necessarily follow the """"news cycle""""; and, (3) We provide two ways to determine """"star power"""" of various search terms — one that emphasizes staying power on the Index and another that emphasizes rank. In general, the methods lead to dramatically different results. Britney Spears performs well in both methods. We conclude that the data available on the Index is symptomatic of a celebrity–crazed, entertainment–centered culture. Readers are invited to blog this paper at http://yahoobuzz.blogspot.com. ","",""
"2006","Evolutionary information seeking: A case study of personal development and Internet searching","This article explores one question: what does Internet searching have to do with personal development? Personal development means that individuals improve their own abilities, skills, knowledge or other qualities by working on them. The paper reports on a qualitative case study, in which a single participant was interviewed and her Web searches observed. Information search strategies seemed to form a spectrum of developmental sophistication. Four major types of relationship were found: a) the Internet in the context of development; b) development in the context of the Internet; c) development affecting Internet use; and, d) Internet use affecting development. There were some informational phenomena which exhibited regression, the converse of development.","",""
"2006","Sexual and pornographic Web searching: Trends analysis","The level of sexual or pornographic Web searching is a major subject of political debate, particularly in the United States. United States federal prosecutors recently, as of 2006, requested that the major Web search engines, Yahoo, American Online (AOL), MSN and Google provide a sampling of their search queries and indexes of Web sites, in order to allow the examination of various aspects of pornographic searching and retrieval. This paper examines studies that have analyzed Web search logs to determine the level of sexual or pornographic searches on publically available Web search engines from 1997 to 2005. Results show that sexual or pornographic queries have declined as a proportion of all Web queries since 1997 and currently represented less than four percent of Web queries. In conclusion, the paper provides perspectives on the results, including issues of self–regulated choice and human mating behavior.","",""
