"year","title","abstract","journal","doi"
"2010","On Friendship, Boobs and the Logic of the Catalogue","Mobile photography and the emergence of lay self-portraiture are often interpreted as emancipatory processes of increasing agency and self-revelation. This article challenges this view by examining photos published in online albums and social network sites (SNSs). Bourdieuvian field analysis is utilized to reveal the local forms of capital that characterize those sites as fields of cultural production. Special attention is given to the enabling function of photos in the exchange between cultural, corporeal and social capital. Unlike both ‘home mode’ photos aimed for family and friends and professional photos aimed for strangers, photos in SNSs are an instrument aimed at making strangers into friends through their incorporation in a consumerist visual representation of society as a catalogue. Rather than an expression of a reflexively chosen identity, the photos produced by different actors are explained by their corresponding position in the field and composition of capital, as well as by the photos’ functionality.","",""
"2015","What Does the Selfie Say? Investigating a Global Phenomenon","Selfies are suddenly ubiquitous. In declaring selfie Oxford Dictionaries’ 2013 Word of the Year, Editorial Director Judy Pearsall explained that their big data analyses of English words in use showed “a phenomenal upward trend” in mentions of selfies (Oxford Dictionaries, 2013, para. 3). “Are you sick of reading about selfies?” asks an article in The Atlantic (Garber, 2014, para. 1), announcing that selfies are now boring and thus finally interesting. “Are you tired of hearing about how those pictures you took of yourself on vacation last month are evidence of narcissism, but also maybe of empowerment, but also probably of the click-by-click erosion of Culture at Large?” Indeed, for all its usage, the term—and more so the practice(s)—remain fundamentally ambiguous, fraught, and caught in a stubborn and morally loaded hype cycle.","",""
"2015","Selfies| The Gestural Image: The Selfie, Photography Theory, and Kinesthetic Sociability","A selfie, whatever else it might be, is usually a photograph: a pictorial image produced by a camera. This banal observation informs widespread understandings of the selfie as a cultural category: “A photograph that one has taken of oneself” (Oxford Dictionaries Word of the Year, 2013, p. 1). Yet despite the selfie’s obvious photographic provenance, little scholarly research has drawn systematically on the intellectual resource most closely associated with the aesthetics of its host medium: photography theory.","",""
"2015","The Selfie Assemblage","As digital technology becomes increasingly powerful and portable, means of self-expression have fundamentally changed. To speak in this media milieu is to tweet, update a status, or post photographs to social networks. These forms of self-expression provide new means of communicating the self and articulating a sense of connection to others. The selfie, a form of self-portraiture typically created using smartphones or webcams and shared on social networks, has rapidly risen into the common visual vernacular and seems to accent a culture obsessed with itself. While labels of narcissism abound, the selfie also invites a different consideration about the complex nature of networked society. At the moment of capture, a selfie connects disparate modes of existence into one simple act. It features the corporeal self, understood in relation to the surrounding physical space, filtered through the digital device, and destined for social networks. Each of these elements appears in relation to the others, attracting competing logics and languages of belonging and expression into one quick photograph. In other words, the selfie exists at the intersection of multiple assemblages (DeLanda, 2006; Deleuze & Guattari, 1987; Wise, 2005) that draw complex and often contradictory subjectivities together. In this essay, I examine the selfie as a representational form within locative media that enunciates each of these inherent dimensions as it manifests within a constellation of assemblages. This positioning allows for critical examination of selfies as entanglements of subjectivities within a massively mediated and networked society.","",""
"2015","Self(ie)-Discipline: Social Regulation as Enacted Through the Discussion of Photographic Practice","This article argues that online commentary about the use and nature of selfies has a regulatory social function in that there is a connection between the discursive construction of selfie practice and the negative perception of selfie takers. Beyond a critique of photographic form or content, the online discussion of selfies reflects contemporary social norms and anxieties, particularly relating to the behavior of young women. The knowledge discursively produced in relation to selfie taking supports patriarchal authority and maintains gendered power relations by perpetuating negative feminine stereotypes that legitimize the discipline of women’s behaviors and identities.","",""
"2015","Selfies Introduction ~ What Does the Selfie Say? Investigating a Global Phenomenon","","",""
"2015","Selfies: Witnessing and Participatory Journalism with a Point of View","Whereas a vast number of selfies contain little more than a face or faces, highlighting the presentation of self (Goffman, 1959), this article goes beyond the notion of self and identity by examining the relationship between the self and the geographical and social space around it. In particular, we examine a type of selfie that places the self in an event or location of interest such as a sporting event, tourist attraction, or even disaster area or war zone. We argue that the visual interaction between the person and the space can be considered a process of meaning making, resulting in a particular identity that is informed by both the space and the self, and presenting the photographer/subject as a witness. The relationship between space and self is not only a claim that “I’m here!” in a particular time and space but also a claim that “I witnessed this event,” which is elementary to any form of journalism. These selfies, we propose, can then be understood as journalism with a point of view (POV) that leaves online the historic trails—that is, visual artifacts—of an individual as part of a larger community. As such, selfies can be considered a form of witnessing that has the potential to provide multiple yet highly personal","",""
"2015","Selfies| Virtual Lactivism: Breastfeeding Selfies and the Performance of Motherhood","","",""
"2015","Selfies| In the Eye of the Beholder: Subjective Views on the Authenticity of Selfies","The digitization of photography, the introduction of small, affordable photographic devices, and the seamless integration of photography into networked mobile communication have transformed photography into a ubiquitous and vernacular everyday activity (Hand, 2012; Rubinstein & Sluis, 2008). Visual self-representation is an integral and important part of current networked photographic practices (Autenrieth, 2011; Mendelson & Papacharissi, 2011; van Dijck, 2008), producing image types such as “one-arm-length shots,” “selfies,” or “ego shots.” Selfies and self-photographs are important elements with regard to identity work and the construction of authenticity in online environments. However, thus far photographic authenticity has mostly been examined in the journalistic context and thus in the field of professional photography. With this study, we want to address a research gap and focus on the subjective perceptions of authenticity in the field of vernacular photography. We use the concept of expressive authenticity that relates to the relationship between a person and his or her visual representation. Perceived expressive authenticity is achieved when people evaluate the visual representation as being true to the nature of the depicted person (Banks, 2013; Dutton, 2005). Using Q-methodology, we examine which compositional elements and visual representational strategies enhance or contradict the perceived authenticity of self-photographs and of selfies in particular.","",""
"2015","The Selfie of the Year of the Selfie: Reflections on a Media Scandal","At 11:00 a.m. on December 10, 2013, the French newswire service Agence France-Presse tweeted a photo of Danish Prime Minister Helle Thorning-Schmidt taking a selfie with U.S. President Barack Obama and UK Prime Minister David Cameron during Nelson Mandela’s memorial service. Thirty-nine minutes later, media gossip website Gawker had picked up the photo, followed swiftly by news outlets around the world. By the next day, the image was Agence France-Presse’s second most downloaded photo from the memorial, second only to the image of Barack Obama and Raul Castro exchanging a historic and controversial handshake (“Photo of Thorning’s Selfie,” 2013). The Washington Post declared it the seventh-best political photo of 2013 (Cilizza, 2013).","",""
