"year","title","abstract","journal","doi"
"2005","Active participation or just more information?","Given increasing calls for children and young people to participate via the Internet in civic and political activities), this article examines how far, and with what success, such participation is occurring among UK teenagers. Findings from a national survey conducted by the UK Children Go Online project show that young people are using the Internet for a wide range of activities that could be considered ‘participation’, including communicating, peer-to-peer connection, seeking information, interactivity, webpage/content creation and visiting civic/political websites. The findings are closely examined using path analysis techniques to identify the direct and indirect relations among different factors that may explain how and why some young people participate more than others. The results suggest that interactive and creative uses of the Internet are encouraged by the very experience of using the Internet (gaining in interest, skills, confidence, etc.) but that visiting civic websites depends primarily on demographic factors (with older, middle-class girls being most likely to visit these sites). Finally, cluster analysis is used to identify three groups of young people – interactors, the civic-minded and the disengaged – each of which is distinctive in its social context and approach to the Internet.","",""
"2005","The democratic divide"," Remote Internet voting has been proposed as a solution to low voter turnout. It is tempting to see the use of Internet technology by a large segment of the population as a quick fix for making the voting process more accessible to a larger number of people. This argument, however, demonstrates a disconnect with the reality of Internet use; that is, that it happens in a place. Internet use is not an ethereal, boundary–less activity, it is situated in a spatial/geographic context. Reviewing this geographic context using Geographic Information System technology can reveal the serious limitations of a """"point and click"""" solution to improving political participation.   ","",""
"2007","Australian young people's participatory practices and internet use","This paper examines the relationship between Internet use and political participation among Australian young people. Based on original survey data it demonstrates that there clearly exists a ‘digital divide’ amongst 18–34-year-old Australians, which is delineated on demographic characteristics of geography, education level, income level and occupational classification. While the Internet has far from replaced the traditional information sources of television and newspapers, it does, however, facilitate participation undertaken by already politically engaged young people. The Internet has fundamental importance in facilitating information sharing and organizing for young people involved in activist and community groups. The paper also provides case studies of two non-government, youth-oriented organizations with participatory Internet sites (Vibewire Youth Services and Inspire Foundation) to further explore the potential of Internet enhancement of young people's autonomous political spaces. One site provides Internet-only, youth-specific mental health services and has developed a portal for active community-based participation. It has won commendations for encouraging youth ownership of service provision and providing space for youth participation. The other site provides discussion and journalism for and by young people on a range of cultural, social and political issues. This site also engages in mainstream political issues through ‘electiontracker’, which provided four young people with the opportunity to join the mainstream media in following and reporting on the 2004 Australian federal election campaign. The focus in this paper on heterogenous acts of participation is able to expand our understanding of the democratizing potential of young people's Internet-based political practices.","",""
"2007","The Disconnection In Online Politics: the youth political web sphere and US election sites, 2002–2004","In recent years, candidates and other political actors have dramatically increased their presence and activities online. Although the notion of these activities reaching beyond a limited set of early-adopters is relatively new, younger citizens have long been at the forefront of new developments on the web and continue to make up a substantial proportion of those seeking political information online. Given longstanding concern over levels of civic and political engagement among young people, questions concerning what young people seeking information and opportunities for political involvement online might find there are particularly relevant. In particular, we explore political websites that are directly targeted at younger voters (e.g. Rock the Vote and similar sites), websites produced by candidates and political parties, and possible linkages between these two web spheres. Based on content and hyperlink analyses spanning the 2002 and 2004 US election cycles, we find a complex evolution of the online political information environment offered to youth. Although the youth engagement web sphere experienced dramatic growth during this time period, our data also identify a reluctance of many mainstream political actors to speak directly to young people through the web, and a surprising underdevelopment of linkages between youth politics websites and the wider web of political information online. We conclude by considering the implications of these patterns for future research on the role of new media in processes of political communication and engagement.","",""
"2007","The political use of the internet: Some insights from two surveys of Italian students","Interest in the Internet's impact on political participation has grown over the last five years. The main claim of most social scientists is to consider the Internet as a new resource for political engagement. However, this claim has not always been backed up by empirical analysis. The aim of this article is to provide empirical evidence on a subject that previous surveys on the Internet have generally ignored: the influence of individual political characteristics on Internet use. The authors compare data from two distinct surveys, carried out in two different periods but which contain some common batteries of questions referring to political participation and Internet use for political purposes. One survey was carried out in 2001 and focused on students at the University of Florence. The second was carried out in 2002 and focused on the participants in the European Social Forum in Florence. The empirical results and interpretations offered are based on a sample of 397 students, extracted from the two databases. The focus of the research is on exploring whether and how the political use of the Internet is shaped by the political characteristics of users, in this case students. The findings of the two studies suggest that, firstly, the more students are engaged in different social and political organizations, the more they use the Internet to achieve political purposes; and, secondly, that different styles of Internet use (to retrieve alternative information, to discuss and to perform political actions) are associated with the political characteristics of users. In particular, the characteristics of offline participation are reproduced online: the Internet is appropriated and shaped by political practices of users.","",""
"2007","Civil Society and Cyber Society: The Role of the Internet in Community Associations and Democratic Politics","A healthy civil society has long been held as vital to a healthy democracy and there is interest in whether the Internet affects this linkage. This paper explores the relationships between offline and online modes of associational life and also analyzes offline and online interactions with local governments in the US context. Based on our empirical analyses of 1,203 respondents, we show that online participation is not simply an extension of offline participation, but can be distinguished in important ways. First, we find that political and community-oriented engagements cluster separately from more private-regarding engagements. Second, participants of online democratic engagement are not characterized by the SES markers associated with offline democratic engagement who are older, have higher incomes, and have lived in the community longer. Finally, we find significant links between democratic engagement with the political system and involvement with political associations (but not social and community-oriented associations).","",""
"2007","Internet politics: A comparative analysis of U.S. and South Korea presidential campaigns","To investigate the role of information and computer technologies (ICTs) in political campaigns, this paper discusses three areas of influence in particular (fundraising, civic participation, and e-mobilization), identifying similarities and differences between the U.S. and South Korea. The result of our analysis shows that the impact of the Internet on the two presidential elections differed in all three areas. The Internet provides ordinary citizens with political resources and opportunities to expand their political participation in a democratic environment. Moreover, Internet-based collective action can lead to political changes, both positive and negative, depending on the interaction pattern between the state and society. While the political implications of ICTs come to the fore, the predominant factor in the recent presidential elections remained traditional representative mechanisms. These results will shed light on social and organizational practices with respect to the potential political utilization of ICTs in two different countries. ","",""
"2007","The Internet and youth political participation","In this article, the authors examine how American youths' contributions to three online worlds - participatory culture, political consumerism, and civic engagement - function as possible gateways to their increased political participation. Youth involvement in these three online worlds suggests that the Internet creates opportunities for youth involvement in politics and provides a measure of motivation, facilitation, and invitation for that involvement. Nonetheless, for reasons discussed, it remains an open question whether youths will take full advantage of these opportunities. ","",""
"2008","New Media and Political Efficacy","Building upon findings from a series of nine nationally-representative panel surveys, focus groups were conducted within the Leeds area in order to explore ways in which a broad range of participants interact with and reflect upon structures of political power, both within their local communities and beyond. The paper considers four themes discussed by focus group participants: Firstly, the ways in which people establish confidence in their local environment and how these relate to a growing estrangement between local and political worlds; secondly, the perceived potential of the Internet for acquiring useful information and linking with like-minded others; thirdly, the disconnection between participants’ sense of local belonging and their capacity to influence the affairs of their locality through electing accountable political representatives; and fourthly, the value of the Internet as a space for symbolic display: a means of asserting solidarity in the absence of physical association. The paper concludes by discussing the theoretical implications of this research and considering the role of the media in creating ‘confidence-building devices’ that might enhance political efficacy.","",""
"2008","MOBILISING YOUNG CITIZENS IN THE UK: A content analysis of youth and issue websites","This article reviews recent thinking and practice on the issue of youth mobilization in the United Kingdom. Developing young people's sense of civic efficacy has been shown to be the key to facilitating civic engagement. However, different approaches and online mobilization strategies have been adopted by top-down government or parliament-supported projects, and by non-governmental or ‘issue’ organizations. To address the question of whether UK mobilization sites are making the most of the internet to facilitate youth efficacy 20 youth and issue mobilization websites were analysed looking at content, design and interactivity. The study found that most top-down youth sites, such as youth parliaments and forums, lacked appealing, relevant content and a clear purpose; their aim was to generically ‘involve’ young people without a set of specific reasons and benefits that would motivate young users. Youth portals were an exception to the rule as they provided users with comprehensive, accessible and relevant information and tools. NGO sites were much more empowering and strategic in their agenda and reach, with slick, comprehensive and appealing pages, although quite focused on citizens already engaged with the issues. Overall, the study finds clear signs of a move towards the politics of everyday life and the model of the citizen-consumer. Political organizations providing promotional material, participation tools and practical tips that link to young visitors' lifeworld are more likely to succeed in boosting their sense of efficacy. However, that raises important questions about the gravitas of such online activities in traditional political terms.","",""
