"year","title","abstract","journal","doi"
"2000","PROMOTING SCHOLARSHIP THROUGH DESIGN","How can new media positively transform scholarly practices? One possible way is for scholarly archives such as e-journals and digital libraries to better support the needs and practices of their users, instead of the publishing process. This article examines what it might mean to promote cognitive and social aspects of 'scholarship' through innovative archive design. Design requirements for supporting both scholarly tasks and scholarly communities are derived by analysing existing cognitive and social theories. A theoretical framework for guiding archive design is introduced: the contextually enriched document framework. This framework suggests that: document interfaces should enable practitioners to progressively enrich documents with important contextual information arising from social processes; and archive managers should engage in proactive practices to facilitate use and assist practitioners in realizing the benefits of the new technology. Both the design requirements and the framework are illustrated with examples from an existing electronic journal - The Journal of Interactive Media in Education .","",""
"2000","Joyce’s Practice of Intertextuality: The Anticipation of Hypermedia and Its Implications for Textual Analysis of &lt;i&gt;Finnegans Wake&lt;/i&gt;","Living within the same historical frame that produced Vannevar Bush's Memex a period marked by the rise of contemporary technoculture Joyce, from the perspective of a cultural producer, intuitively recognized the emergence of digital culture. Joyce's treatment anticipates such cybernetic concepts as code, surprise or deviation, memory storage, non-linearity, transversality, link, frame and even, with a very slight stretch of hermeneutic imagination, bit and bite. He is most likely the earliest writer to practice so comprehensively, complexly and exhaustively the poetic strategies of intertextuality or perhaps more properly, of interdiscursivity.","",""
"2000","Legitimizing Electronic Scholarly Publication: A Discursive Proposal  Rod Heimpel","","",""
"2000","Scholarly Discourse and Computing Technology II: Perspectives on Pedagogy, Research, and Dissemination in the Humanities","","",""
"2000","Chrétien de Troyes sur le Web: présentation, analyse et interprétation des manuscrits d’&lt;i&gt;Yvain ou le Chevalier au Lion&lt;/i&gt; [2000, rptd. 2008]","On the web site of the Laboratoire de Francais Ancien at the University of Ottawa we intend to offer free access to a query and research tool, both powerful and new, for use on Chretien de Troyes' masterpiece the Chevalier au Lion , Chretien being the most famous writer of medieval French romances. We are preparing a presentation of all the Chevalier au Lion manuscripts, with analysis and interpretation, that will constitute an indispensable collection of documents for future critical work — both for critical editions in general and critical editions of this particular work. Our aim is to show the educated public the text itself, accompanied by a series of indices, a study of the language and a complete lexicon of each manuscript copy. When the work is complete, the reader will be able to see images of the manuscript folios, to decipher the text by means of a first, """"archeological"""" transcription (the text as is), and to understand it, through a second, critical transcription of the emended manuscripts. The series of indices will allow easy, automatic look-up of the text, and various types of query (phonetic, morphological, syntactic, lexical, semantic, literary, cultural, etc.). Morphosyntactic study will give a systematic framework for determining the meaning and import of textual forms and expressions encountered in reading. The lexicon will provide precise definitions for all the lexical words of each manuscript.","",""
"2000","Museum as Web Site, Archive as Muse"," Museum web sites can be seen as realisations of early twentieth century artists' experiments in creating interactive cultural experiences. Our ability to sit at a machine in our home or office and download images of artworks, clicking and enlarging, is the kind of experience Frederick Kiesler dreamed of when attempting to create a Telemuseum. ","",""
"2000","Hypertext and Association"," Contemporary debates concerning hypertext theory often question the place of the written word in visual media. Contrary to this, I argue that hypertext is first and foremost a visual, graphical medium. It is a way of spatialising ideas into discrete units which might be grasped by the mind and efficiently retrieved along lines of connections: association. This technique has a long history. There is a strange continuity in metaphor between early associationist models of memory, classical Greek systems of place-memory loci, sixteenth and seventeenth century philosophies of memory retrieval and the history of hypertext. I argue that hypertext belongs to this lineage. ","",""
"2000","The Suitability of Employing Digital Technology for Accessing Photographic Collections","The problems of The storage of photographic material is undertaken by thousands of archiving establishments throughout the world and millions of images are held photographic either in official archives or stored by individuals in various storage collections conditions. The need for archiving standards is no more apparent than when a large collection of images is discovered or obtained such a collection may be a valuable asset and contain precious works in a state of decay. Many neglected collections contain photographic prints that are not mounted or contained in folders but stored loose in files","",""
"2000","Frontiers: Of Literature and Philosophy","","",""
"2000","Academic Publishing in the Online Era: What Will Be For-Fee and What Will Be For-Free?","The following exchange took place between 10 and 13 July 1999 as a self-contained module of the          American Scientist Forum (a final postscript being added on 23 November, 1999).   http://amsci-forum.amsci.org/archives/september98-forum.html   The main participants in the exchange were Stevan Harnad of the University of Southampton and Hal Varian, of the University of California, Berkeley. The exchange focuses on the problematic issue - crucial to Harnad's thesis - of the extent to which academic authors are prepared to give their work away by making it freely available, without charge, on the Net. Although the exchange has been edited slightly to make the discussion easier to follow, it seemed appropriate, given the subject matter, to retain it in its original quote/comment form. Harnad begins by emphasising 11 of his argument's main points, and by providing addresses for the various locations on the Net where the relevant publications can be found.","",""
"2000","Caught in/on the Web: To publish without perishing in the Digital Age","Publishing online is an increasingly prevalent means for scholars to test their ideas. But what of its challenges? Focusing on an ill-fated Web site dedicated to the polemic French writer Louis-Ferdinand Celine, and on a proposed hypertextual edition of his most multilinear and multisequential work, this paper asks how to reconcile the need of academics with the bullheadedness of publishers who resist the renegotiation of copyright and the marketplace it (once) enabled.","",""
"2000","The plant information center","The Plant Information Center is a partnership of the North Carolina Botanical Garden, Unviersity of North Carolina (UNC) Herbarium, UNC School of Information and Library Science, McDougle Middle School, and Orange County Public Library. The intent of the Project is to connect the research community and the general public (including school children) to make greater use of primary research material and to nurture the public interest and enthusiasm in the study of trees, plants, and natural history. Four specific objectives include: 1) successful cooperation between the various institutions; 2) the development of an interactive Plant Information Center with a Web-based portal; 3) the development of lesson plans using primary research materials from the herbarium for 6th grade students; and, 4) a test of the usefulness of digital images of herbarium specimens for plant identification and for inspiring the public with the aims and methods of botanical science.","",""
"2000","Linking Florida's natural heritage: Science and citizenry","Linking Florida's Natural Heritage: Science and Citizenry is an IMLS-funded project that improves access to diverse information on Florida species and ecology. The project includes the development of a Web-based interface to both library bibliographic files and museum speciman databases; the creation of bibliographic databases with enhanced taxonomic information; the digitization of a core collection of seminal texts; and, the use of a thesaurus and other tools to improve search and access.","",""
"2000","Web-Wise: A Conference on Libraries and Museums in the Digital World: Introduction","","",""
"2000","INFOMIME: Promising directions in virtual library development","efforts to begin the creation of a cooperative VL content building program, together with open software development in the area of machine-learning based hybrid systems. Such a system will feature the best of VL, expert-based content selection, and description effort as augmented by machine-assisted resource collection, classification, and collection maintenance software.","",""
"2000","Digital image managers: A museum/university collaboration","The University of North Texas and the African American Museum in Dallas are partners in a program designed to produce expert managers of digital images and information. The School of Library and Information Sciences in cooperation with the School of Visual Arts received a 1998 National Leadership Grant from the U.S. Institute of Museum and Library Services to build a collaborative program that includes a digital imaging laboratory and fellowships for students in a Certificate of Advanced Study Program.  The work of the digital image manager includes the production of visual images, the creation and management of databases, and the ability to use advanced network and information technologies to improve access to digital images and information. The program of study prepares individuals to work as digital image managers in museums, libraries, archives, and other information centers.  The Project provides a unique educational experience made possible by the cooperation between a museum and a university. Students digitize objects from the Museum collection and build an image database that will be accessible on the Web. The experience includes the use of video-conference technologies to enhance collaboration between the Museum and the University. Students communicate with the Museum staff, work on images and database information simultaneously, and share experiences immediately. By linking the digital image laboratory and the African American Museum, students have every opportunity to learn from museum professionals as well as from the University community.","",""
"2000","Digitizing and preserving plant images: Linking plant images and databases for public access","Our project continues to develop a database of plant image images dynamically linked to associated scientific data about those images. We strive to research and improve image capture, retrieval, and delivery technologies. Our long-term objectives are to create a digital library for botany including images, digitized botanical references and """"born"""" digital data. All content and research resulting from this project is freely available through the Internet.","",""
"2000","ArtsConnectEd: Collaboration in the integration and access to museum resources","This paper discusses the philosophical underpinnings for museum collaboration; background, implementation, and evaluation of a particular collaboration between the Walker Art Center and The Minneapolis Institute of Arts, ArtsConnectEd; and a vision for future directions for museum collaborations.","",""
