"year","title","abstract","journal","doi"
"2018","I do not believe you: how providing a source corrects health misperceptions across social media platforms","ABSTRACT Social media are often criticized as serving as a source of misinformation, but in this study we examine how they may also function to correct misperceptions on an emerging health issue. We use an experimental design to consider social correction that occurs via peers, testing both the type of correction (i.e., whether a source is provided or not) and the platform on which the correction ocratcurs (i.e., Facebook versus Twitter). Our results suggest that a source is necessary to correct misperceptions about the causes of the Zika virus on both Facebook and Twitter, but the mechanism by which such correction occurs differs across platforms. Implications for successful social media campaigns to address health misinformation are addressed.","",""
"2018","The agenda-setting power of fake news: A big data analysis of the online media landscape from 2014 to 2016"," This study examines the agenda-setting power of fake news and fact-checkers who fight them through a computational look at the online mediascape from 2014 to 2016. Although our study confirms that content from fake news websites is increasing, these sites do not exert excessive power. Instead, fake news has an intricately entwined relationship with online partisan media, both responding and setting its issue agenda. In 2016, partisan media appeared to be especially susceptible to the agendas of fake news, perhaps due to the election. Emerging news media are also responsive to the agendas of fake news, but to a lesser degree. Fake news coverage itself is diverging and becoming more autonomous topically. While fact-checkers are autonomous in their selection of issues to cover, they were not influential in determining the agenda of news media overall, and their influence appears to be declining, illustrating the difficulties fact-checkers face in disseminating their corrections. ","",""
"2018","How People Weave Online Information Into Pseudoknowledge"," Misinformation has found a new natural habitat in the digital age. Thousands of forums, blogs, and alternative news sources amplify fake news and inaccurate information to such a degree that it impacts our collective intelligence. Researchers and policy makers are troubled by misinformation because it is presumed to energize or even carry false narratives that can motivate poor decision-making and dangerous behaviors. Yet, while a growing body of research has focused on how viral misinformation spreads, little work has examined how false narratives are in fact constructed. In this study, we move beyond contagion inspired approaches to examine how people construct a false narrative. We apply prior work in cognitive science on narrative understanding to illustrate how the narrative changes over time and in response to social dynamics, and examine how forum participants draw upon a diverse set of online sources to substantiate the narrative. We find that the narrative is based primarily on reinterpretations of conventional and scholarly sources, and then used to provide an alternate account of unfolding events. We conclude that the link between misinformation, conventional knowledge, and false narratives is more complex than is often presumed, and advocate for a more direct study of this relationship. ","",""
"2019","Where ‘fake news’ flourishes: a comparison across four Western democracies","ABSTRACT How does the content of so-called ‘fake news’ differ across Western democracies? While previous research on online disinformation has focused on the individual level, the current study aims to shed light on cross-national differences. It compares online disinformation re-published by fact checkers from four Western democracies (the US, the UK, Germany, and Austria). The findings reveal significant differences between English-speaking and German-speaking countries. In the US and the UK, the largest shares of partisan disinformation are found, while in Germany and Austria sensationalist stories prevail. Moreover, in English-speaking countries, disinformation frequently attacks political actors, whereas in German-speaking countries, immigrants are most frequently targeted. Across all of the countries, topics of false stories strongly mirror national news agendas. Based on these results, the paper argues that online disinformation is not only a technology-driven phenomenon but also shaped by national information environments.","",""
"2019","FAKE NEWS DURING NATURAL DISASTER: INFORMATION FLOW, NEWS PRACTICES AND FACT-CHECKING IN INDONESIA","After an earthquake and tsunami struck Palu city and its surrounding areas in Indonesia on September 28, 2018, fake news were rampantly circulated on online platforms. To address lack of studies on how fake news during natural disaster is handled through working process of news and fact-check professionals in Indonesia, this study aims to examine how fake news during natural disaster were handled by news and fact-check professionals in Indonesia.&#x0D; Primarily built from multilevel analyses of Hierarchy of Influences Model (HOI), this study analyzed four dimensions that shaped news information. Key codes for this study are under individual factors (i.e. personal trait and professional value), routine (i.e. information gathering, information processing, information distribution and fact-checking), organizational factors (i.e. editorial policies and organizational culture) and social institution (government and third party fact-checking organization).&#x0D; Through a mixed-method approach, web-observation examines the information flow of selected Palu fake news cases to provide overview on development of each case, including responses from government, media, fact-check organizations and the public. Next, in-depth interview will examine how news professionals from both traditional news media and web-only news media along with how third party fact-checkers handled Palu fake news.&#x0D; Theoretically, this study expands HOI’s multilevel applications to investigate how news and fact-check professionals in Indonesia handled Palu fake news. Practically, the findings will shed light for news and fact-check professionals to assess and improve their practices in handling fake news. This work-in-progress research will finish data collection in March 2019, followed by data analysis in April.&#x0D;  ","",""
"2019","Big Data and quality data for fake news and misinformation detection"," Fake news has become an important topic of research in a variety of disciplines including linguistics and computer science. In this paper, we explain how the problem is approached from the perspective of natural language processing, with the goal of building a system to automatically detect misinformation in news. The main challenge in this line of research is collecting quality data, i.e., instances of fake and real news articles on a balanced distribution of topics. We review available datasets and introduce the MisInfoText repository as a contribution of our lab to the community. We make available the full text of the news articles, together with veracity labels previously assigned based on manual assessment of the articles’ truth content. We also perform a topic modelling experiment to elaborate on the gaps and sources of imbalance in currently available datasets to guide future efforts. We appeal to the community to collect more data and to make it available for research purposes. ","",""
"2019","Spreading Disinformation on Facebook: Do Trust in Message Source, Risk Propensity, or Personality Affect the Organic Reach of “Fake News”?"," There is considerable concern about the propagation of disinformation through social media, particularly for political purposes. “Organic reach” has been found to be important in the propagation of disinformation on social networks. This is the phenomenon whereby social media users extend the audience for a piece of information: interacting with it, or sharing it with their wider networks, greatly increases the number of people the information reaches. This project evaluated the extent to which characteristics of the message source (how trustworthy they were) and the recipient (risk propensity and personality) influenced the organic reach of a potentially false message. In an online study, 357 Facebook users completed personality and risk propensity scales and rated their likelihood of interacting in various ways with a message posted by either a trustworthy or untrustworthy source. Message source impacted on overall organic reach, with messages from trusted sources being more likely to be propagated. Risk propensity did not influence reach. However, low scores on trait agreeableness predicted greater likelihood of interacting with a message. The findings provide preliminary evidence that both message source and recipient characteristics can potentially influence the spread of disinformation. ","",""
"2020","Counteracting Misleading Protobacco YouTube Videos: The Effects of Text-Based and Narrative Correction Interventions and the Role of Identification","YouTube’s propagation of misleading protobacco content to youth has the potential to increase their protobacco beliefs, attitudes, and smoking behavior. We assessed the effects of potential interventions aimed at ameliorating the effect of misleading protobacco videos. An online experiment randomly exposed past and current young tobacco users ( N  = 716) between the ages of 15 and 19 years to real protobacco, pipe-focused YouTube content that was either shown in its original uncorrected form or edited to include either a propositional voiced and text-based rebuttal that warned about the health effects of smoking or a counternarrative that showed that a person who promoted protobacco messages was diagnosed with and eventually died from esophageal cancer. On average, the two interventions were equally effective at reducing the effects of protobacco messages on beliefs and attitudes. However, the narrative correction was more effective for participants who strongly identified with the character. Practical and theoretical implications are discussed.","",""
"2020","Combating misinformation online: re-imagining social media for policy-making","Social media have created communication channels between citizens and policymakers but are also susceptible to rampant misinformation. This new context demands new social media policies that can aid policymakers in making evidence-based decisions for combating misinformation online. This paper reports on data collected from policymakers in Austria, Greece, and Sweden, using focus groups and in-depth interviews. Analyses provide insights into challenges and identify four important themes for supporting policy-making for combating misinformation: a) creating a trusted network of experts and collaborators, b) facilitating the validation of online information, c) providing access to visualisations of data at different levels of granularity, and d) increasing the transparency and explainability of flagged misinformative content. These recommendations have implications for rethinking how revised social media policies can contribute to evidence-based decision-making.","",""
"2020","Fake news as an informational moral panic: the symbolic deviancy of social media during the 2016 US presidential election","ABSTRACT A persistent story about the 2016 US presidential election was the preponderance of fake news stories on social media, and on Facebook in particular, that had no basis in fact but were wholly concocted to quickly amass clicks that could be converted into advertising revenues. This study steps outside of arguments about the spread or efficacy of fake news to instead interrogate its symbolic dimensions and its meaning for both journalism and the larger system of political communication. To conceptualize the role of fake news as a particular symbol, this paper approaches the journalistic condemnation of fake news as an ‘informational moral panic.’ This concept builds off Cohen’s classic formulation of moral panics as public anxiety that a particular social threat will lead to declining standards. The ability to define a phenomenon as an informational moral panic is an exercise in cultural power that ascribes deviancy to particular actors while validating others. In the case of fake news, the anxiety is not so much directed toward a particular group but aimed at the larger transformation of informational spaces made possible by social media. An examination of journalists’ responses in the US press during November 2016 reveals four domains of focus ‒ production, platform, subsidy, and consumption – each with its own narratives of blame and remedy. Fake news becomes a particular signifier that condenses broader concerns surrounding the eroding boundaries of traditional journalistic channels, click-driven news, the extension of mediated voices, and the growing role of social media in news distribution.","",""
